boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,resp,class_pred,net_idx,stim_aligned,resp_aligned,stim_rank
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16181248,0.0,15,-0.2023809514939785,-0.08818751573562622,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16181248,0.0,15,-0.2023809514939785,-0.08818751573562622,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.17603089,0.0,15,-0.154761902987957,-0.07396911084651947,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.17603089,0.0,15,-0.154761902987957,-0.07396911084651947,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.19121368,0.0,15,-0.1071428507566452,-0.05878631770610809,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.19121368,0.0,15,-0.1071428507566452,-0.05878631770610809,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.20737645,0.0,15,-0.059523805975914,-0.042623549699783325,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.20737645,0.0,15,-0.059523805975914,-0.042623549699783325,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.2245261,0.0,15,-0.0119047611951828,-0.02547389268875122,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.2245261,0.0,15,-0.0119047611951828,-0.02547389268875122,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.2426598,0.0,15,0.035714298486709595,-0.007340192794799805,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.2617637,1.0,15,0.0833333432674408,0.011763691902160645,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.28181192,1.0,15,0.130952388048172,0.031811922788619995,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.30276594,1.0,15,0.1785714328289032,0.05276593565940857,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.32457384,1.0,15,0.2261904776096344,0.07457384467124939,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.3471704,1.0,15,0.273809552192688,0.09717041254043579,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.37047723,1.0,15,0.3214285969734192,0.12047722935676575,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.39440343,1.0,15,0.3690476417541504,0.14440342783927917,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41884673,1.0,15,0.4166666865348816,0.1688467264175415,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.44369507,1.0,15,0.4642857313156128,0.193695068359375,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.27086654,0.0,15,-0.4523809514939785,-0.2291334569454193,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.29133683,0.0,15,-0.404761902987957,-0.20866316556930542,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3126907,0.0,15,-0.3571428507566452,-0.18730929493904114,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.33487013,0.0,15,-0.309523805975914,-0.1651298701763153,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3578038,0.0,15,-0.2619047611951828,-0.14219620823860168,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38140738,0.0,15,-0.2142857015132904,-0.11859261989593506,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40558472,0.0,15,-0.1666666567325592,-0.09441527724266052,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43022868,0.0,15,-0.119047611951828,-0.06977131962776184,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4552233,0.0,15,-0.0714285671710968,-0.044776707887649536,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48044565,0.0,15,-0.0238095223903656,-0.019554346799850464,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50576794,1.0,15,0.02380955219268799,0.005767941474914551,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53106076,1.0,15,0.07142859697341919,0.031060755252838135,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55619496,1.0,15,0.11904764175415039,0.056194961071014404,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5810448,1.0,15,0.1666666865348816,0.08104479312896729,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.60549015,1.0,15,0.2142857313156128,0.10549014806747437,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62941885,1.0,15,0.261904776096344,0.12941884994506836,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65272856,1.0,15,0.3095238208770752,0.15272855758666992,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.67532843,1.0,15,0.3571428656578064,0.17532843351364136,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.6971399,1.0,15,0.4047619104385376,0.1971399188041687,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.71809787,1.0,15,0.4523809552192688,0.21809786558151245,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5426448,0.0,15,-0.4642857015132904,-0.20735520124435425,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.56766355,0.0,15,-0.4166666567325592,-0.1823364496231079,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.59234184,0.0,15,-0.369047611951828,-0.1576581597328186,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6165631,0.0,15,-0.3214285671710968,-0.133436918258667,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6402192,0.0,15,-0.2738095223903656,-0.10978078842163086,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6632132,0.0,15,-0.226190447807312,-0.08678680658340454,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6854595,0.0,15,-0.1785714030265808,-0.06454050540924072,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7068858,0.0,15,-0.1309523582458496,-0.04311418533325195,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7274329,0.0,15,-0.08333331346511841,-0.02256709337234497,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7470552,0.0,15,-0.03571426868438721,-0.0029448270797729492,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7657197,1.0,15,0.011904776096343994,0.015719711780548096,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7657197,1.0,15,0.011904776096343994,0.015719711780548096,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7834063,1.0,15,0.059523820877075195,0.03340631723403931,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7834063,1.0,15,0.059523820877075195,0.03340631723403931,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.7976932,1.0,15,0.1071428656578064,0.04769319295883179,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.7976932,1.0,15,0.1071428656578064,0.04769319295883179,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.80951405,1.0,15,0.1547619104385376,0.05951404571533203,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.80951405,1.0,15,0.1547619104385376,0.05951404571533203,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.81901985,1.0,15,0.2023809552192688,0.0690198540687561,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.81901985,1.0,15,0.2023809552192688,0.0690198540687561,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16543983,0.0,16,-0.2023809514939785,-0.08456017076969147,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16543983,0.0,16,-0.2023809514939785,-0.08456017076969147,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.17390023,0.0,16,-0.154761902987957,-0.07609976828098297,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.17390023,0.0,16,-0.154761902987957,-0.07609976828098297,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18795341,0.0,16,-0.1071428507566452,-0.062046587467193604,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18795341,0.0,16,-0.1071428507566452,-0.062046587467193604,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.2028633,0.0,16,-0.059523805975914,-0.04713669419288635,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.2028633,0.0,16,-0.059523805975914,-0.04713669419288635,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21863754,0.0,16,-0.0119047611951828,-0.03136245906352997,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21863754,0.0,16,-0.0119047611951828,-0.03136245906352997,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.23527633,0.0,16,0.035714298486709595,-0.014723673462867737,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.25277176,1.0,16,0.0833333432674408,0.0027717649936676025,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.2711069,1.0,16,0.130952388048172,0.02110689878463745,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29025543,1.0,16,0.1785714328289032,0.04025542736053467,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.31018084,1.0,16,0.2261904776096344,0.060180842876434326,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.33083653,1.0,16,0.273809552192688,0.08083653450012207,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.35216552,1.0,16,0.3214285969734192,0.10216552019119263,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.37410083,1.0,16,0.3690476417541504,0.12410083413124084,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.39656603,1.0,16,0.4166666865348816,0.14656603336334229,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4194762,1.0,16,0.4642857313156128,0.1694762110710144,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.2839165,0.0,16,-0.4523809514939785,-0.21608349680900574,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.3035929,0.0,16,-0.404761902987957,-0.19640710949897766,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.32401595,0.0,16,-0.3571428507566452,-0.17598405480384827,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.34513196,0.0,16,-0.309523805975914,-0.15486803650856018,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3668773,0.0,16,-0.2619047611951828,-0.13312271237373352,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38917845,0.0,16,-0.2142857015132904,-0.11082154512405396,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41195315,0.0,16,-0.1666666567325592,-0.0880468487739563,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43511128,0.0,16,-0.119047611951828,-0.06488871574401855,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45855606,0.0,16,-0.0714285671710968,-0.04144394397735596,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4821858,0.0,16,-0.0238095223903656,-0.017814189195632935,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5058955,1.0,16,0.02380955219268799,0.005895495414733887,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5295787,1.0,16,0.07142859697341919,0.029578685760498047,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55312943,1.0,16,0.11904764175415039,0.05312943458557129,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5764441,1.0,16,0.1666666865348816,0.07644408941268921,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.59942335,1.0,16,0.2142857313156128,0.099423348903656,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62197345,1.0,16,0.261904776096344,0.12197345495223999,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.644008,1.0,16,0.3095238208770752,0.14400798082351685,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.665449,1.0,16,0.3571428656578064,0.16544902324676514,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.68009627,1.0,16,0.4047619104385376,0.18009626865386963,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.69310987,1.0,16,0.4523809552192688,0.19310986995697021,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5630198,0.0,16,-0.4642857015132904,-0.18698018789291382,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.58745086,0.0,16,-0.4166666567325592,-0.16254913806915283,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.61145854,0.0,16,-0.369047611951828,-0.13854146003723145,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6349374,0.0,16,-0.3214285671710968,-0.11506259441375732,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.65779144,0.0,16,-0.2738095223903656,-0.09220856428146362,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.67952067,0.0,16,-0.226190447807312,-0.07047933340072632,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.69981974,0.0,16,-0.1785714030265808,-0.050180256366729736,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.71936417,0.0,16,-0.1309523582458496,-0.030635833740234375,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7381123,0.0,16,-0.08333331346511841,-0.011887729167938232,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7560326,1.0,16,-0.03571426868438721,0.006032586097717285,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7731037,1.0,16,0.011904776096343994,0.023103713989257812,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7731037,1.0,16,0.011904776096343994,0.023103713989257812,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7893131,1.0,16,0.059523820877075195,0.03931307792663574,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7893131,1.0,16,0.059523820877075195,0.03931307792663574,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.8046571,1.0,16,0.1071428656578064,0.05465710163116455,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.8046571,1.0,16,0.1071428656578064,0.05465710163116455,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8147349,1.0,16,0.1547619104385376,0.06473487615585327,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8147349,1.0,16,0.1547619104385376,0.06473487615585327,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.82369137,1.0,16,0.2023809552192688,0.07369136810302734,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.82369137,1.0,16,0.2023809552192688,0.07369136810302734,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.15245083,0.0,17,-0.2023809514939785,-0.09754917025566101,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.15245083,0.0,17,-0.2023809514939785,-0.09754917025566101,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.16643882,0.0,17,-0.154761902987957,-0.08356118202209473,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.16643882,0.0,17,-0.154761902987957,-0.08356118202209473,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18143554,0.0,17,-0.1071428507566452,-0.06856445968151093,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18143554,0.0,17,-0.1071428507566452,-0.06856445968151093,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.1974634,0.0,17,-0.059523805975914,-0.052536606788635254,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.1974634,0.0,17,-0.059523805975914,-0.052536606788635254,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21453606,0.0,17,-0.0119047611951828,-0.03546394407749176,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21453606,0.0,17,-0.0119047611951828,-0.03546394407749176,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.2326569,0.0,17,0.035714298486709595,-0.017343103885650635,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.25181764,1.0,17,0.0833333432674408,0.0018176436424255371,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.27199703,1.0,17,0.130952388048172,0.021997034549713135,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29315984,1.0,17,0.1785714328289032,0.0431598424911499,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.3152562,1.0,17,0.2261904776096344,0.06525620818138123,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.33822113,1.0,17,0.273809552192688,0.08822113275527954,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.3619746,1.0,17,0.3214285969734192,0.11197459697723389,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.38642222,1.0,17,0.3690476417541504,0.13642221689224243,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41145617,1.0,17,0.4166666865348816,0.1614561676979065,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.43695697,1.0,17,0.4642857313156128,0.1869569718837738,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26414624,0.0,17,-0.4523809514939785,-0.23585376143455505,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.28493732,0.0,17,-0.404761902987957,-0.21506267786026,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.30668283,0.0,17,-0.3571428507566452,-0.19331717491149902,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.32932362,0.0,17,-0.309523805975914,-0.17067638039588928,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35278532,0.0,17,-0.2619047611951828,-0.14721468091011047,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.376979,0.0,17,-0.2142857015132904,-0.12302100658416748,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.4018018,0.0,17,-0.1666666567325592,-0.09819820523262024,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.42713845,0.0,17,-0.119047611951828,-0.07286155223846436,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4528633,0.0,17,-0.0714285671710968,-0.04713669419288635,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4788425,0.0,17,-0.0238095223903656,-0.021157503128051758,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5049366,1.0,17,0.02380955219268799,0.004936575889587402,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5310038,1.0,17,0.07142859697341919,0.03100377321243286,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5569029,1.0,17,0.11904764175415039,0.05690288543701172,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5824963,1.0,17,0.1666666865348816,0.0824962854385376,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6076529,1.0,17,0.2142857313156128,0.10765290260314941,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.6322507,1.0,17,0.261904776096344,0.13225072622299194,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.6561789,1.0,17,0.3095238208770752,0.15617889165878296,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6793398,1.0,17,0.3571428656578064,0.17933982610702515,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.7016499,1.0,17,0.4047619104385376,0.20164990425109863,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.72304064,1.0,17,0.4523809552192688,0.2230406403541565,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5470077,0.0,17,-0.4642857015132904,-0.20299232006072998,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.5727341,0.0,17,-0.4166666567325592,-0.17726588249206543,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.59807307,0.0,17,-0.369047611951828,-0.1519269347190857,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6228987,0.0,17,-0.3214285671710968,-0.12710130214691162,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6470958,0.0,17,-0.2738095223903656,-0.10290420055389404,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.67056143,0.0,17,-0.226190447807312,-0.07943856716156006,6.0
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6932065,0.0,17,-0.1785714030265808,-0.05679351091384888,7.0
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7149565,0.0,17,-0.1309523582458496,-0.03504347801208496,8.0
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7357526,0.0,17,-0.08333331346511841,-0.014247417449951172,9.0
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7555501,1.0,17,-0.03571426868438721,0.005550086498260498,10.0
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7743193,1.0,17,0.011904776096343994,0.02431929111480713,11.5
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7743193,1.0,17,0.011904776096343994,0.02431929111480713,11.5
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.79204404,1.0,17,0.059523820877075195,0.04204404354095459,13.5
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.79204404,1.0,17,0.059523820877075195,0.04204404354095459,13.5
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.8087206,1.0,17,0.1071428656578064,0.05872058868408203,15.5
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.8087206,1.0,17,0.1071428656578064,0.05872058868408203,15.5
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8243563,1.0,17,0.1547619104385376,0.0743563175201416,17.5
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8243563,1.0,17,0.1547619104385376,0.0743563175201416,17.5
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.8384273,1.0,17,0.2023809552192688,0.08842730522155762,19.5
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.8384273,1.0,17,0.2023809552192688,0.08842730522155762,19.5
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.17966731,0.0,18,-0.2023809514939785,-0.07033269107341766,1.5
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.17966731,0.0,18,-0.2023809514939785,-0.07033269107341766,1.5
0.25,b=0.25,0.095238097012043,2,1,0.0,0.18807444,0.0,18,-0.154761902987957,-0.06192556023597717,3.5
0.25,b=0.25,0.095238097012043,3,1,0.0,0.18807444,0.0,18,-0.154761902987957,-0.06192556023597717,3.5
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.20395885,0.0,18,-0.1071428507566452,-0.04604114592075348,5.5
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.20395885,0.0,18,-0.1071428507566452,-0.04604114592075348,5.5
0.25,b=0.25,0.190476194024086,6,3,0.0,0.22135764,0.0,18,-0.059523805975914,-0.028642356395721436,7.5
0.25,b=0.25,0.190476194024086,7,3,0.0,0.22135764,0.0,18,-0.059523805975914,-0.028642356395721436,7.5
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.23979357,0.0,18,-0.0119047611951828,-0.010206431150436401,9.5
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.23979357,0.0,18,-0.0119047611951828,-0.010206431150436401,9.5
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.25925368,1.0,18,0.035714298486709595,0.00925368070602417,11.0
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.279712,1.0,18,0.0833333432674408,0.029711991548538208,12.0
0.25,b=0.25,0.380952388048172,12,7,1.0,0.30112842,1.0,18,0.130952388048172,0.05112841725349426,13.0
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.3234483,1.0,18,0.1785714328289032,0.0734483003616333,14.0
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.34660202,1.0,18,0.2261904776096344,0.09660202264785767,15.0
0.25,b=0.25,0.523809552192688,15,10,1.0,0.37050554,1.0,18,0.273809552192688,0.12050554156303406,16.0
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.39506084,1.0,18,0.3214285969734192,0.14506083726882935,17.0
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.42015728,1.0,18,0.3690476417541504,0.1701572835445404,18.0
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.44567353,1.0,18,0.4166666865348816,0.19567352533340454,19.0
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4714793,1.0,18,0.4642857313156128,0.22147929668426514,20.0
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26689467,0.0,18,-0.4523809514939785,-0.23310533165931702,1.0
0.5,b=0.50,0.095238097012043,1,1,0.0,0.2877217,0.0,18,-0.404761902987957,-0.2122783064842224,2.0
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.30948794,0.0,18,-0.3571428507566452,-0.1905120611190796,3.0
0.5,b=0.50,0.190476194024086,3,3,0.0,0.3321329,0.0,18,-0.309523805975914,-0.16786709427833557,4.0
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3555816,0.0,18,-0.2619047611951828,-0.1444183886051178,5.0
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.37974447,0.0,18,-0.2142857015132904,-0.12025552988052368,6.0
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40451863,0.0,18,-0.1666666567325592,-0.09548136591911316,7.0
0.5,b=0.50,0.380952388048172,7,7,0.0,0.42978904,0.0,18,-0.119047611951828,-0.07021096348762512,8.0
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45543075,0.0,18,-0.0714285671710968,-0.04456925392150879,9.0
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48131096,0.0,18,-0.0238095223903656,-0.01868903636932373,10.0
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50729185,1.0,18,0.02380955219268799,0.007291853427886963,11.0
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53323346,1.0,18,0.07142859697341919,0.033233463764190674,12.0
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55899656,1.0,18,0.11904764175415039,0.05899655818939209,13.0
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.58444583,1.0,18,0.1666666865348816,0.08444583415985107,14.0
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.60945255,1.0,18,0.2142857313156128,0.10945254564285278,15.0
0.5,b=0.50,0.761904776096344,15,15,1.0,0.63389707,1.0,18,0.261904776096344,0.133897066116333,16.0
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.657671,1.0,18,0.3095238208770752,0.1576709747314453,17.0
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.68067884,1.0,18,0.3571428656578064,0.1806788444519043,18.0
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.70283896,1.0,18,0.4047619104385376,0.2028389573097229,19.0
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.7240847,1.0,18,0.4523809552192688,0.22408467531204224,20.0
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5171396,0.0,18,-0.4642857015132904,-0.23286038637161255,1.0
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.5430298,0.0,18,-0.4166666567325592,-0.20697021484375,2.0
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5686895,0.0,18,-0.369047611951828,-0.1813104748725891,3.0
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.5939857,0.0,18,-0.3214285671710968,-0.1560143232345581,4.0
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6187927,0.0,18,-0.2738095223903656,-0.13120728731155396,5.0
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6429952,0.0,18,-0.226190447807312,-0.10700482130050659,6.0
