boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.22985752,0.0,7,-0.0119047611951828,-0.020142480731010437
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.22985752,0.0,7,-0.0119047611951828,-0.020142480731010437
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.24921189,0.0,7,0.035714298486709595,-0.0007881075143814087
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.26962543,1.0,7,0.0833333432674408,0.019625425338745117
0.25,b=0.25,0.380952388048172,12,7,1.0,0.29106283,1.0,7,0.130952388048172,0.04106283187866211
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.31347317,1.0,7,0.1785714328289032,0.0634731650352478
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.33678925,1.0,7,0.2261904776096344,0.08678925037384033
0.25,b=0.25,0.523809552192688,15,10,1.0,0.36092782,1.0,7,0.273809552192688,0.11092782020568848
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.3857901,1.0,7,0.3214285969734192,0.13579010963439941
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.41126287,1.0,7,0.3690476417541504,0.1612628698348999
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.43722034,1.0,7,0.4166666865348816,0.18722033500671387
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4635262,1.0,7,0.4642857313156128,0.21352618932724
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26242837,0.0,7,-0.4523809514939785,-0.2375716269016266
0.5,b=0.50,0.095238097012043,1,1,0.0,0.2835157,0.0,7,-0.404761902987957,-0.21648430824279785
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3055954,0.0,7,-0.3571428507566452,-0.19440460205078125
0.5,b=0.50,0.190476194024086,3,3,0.0,0.328606,0.0,7,-0.309523805975914,-0.1713939905166626
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35246977,0.0,7,-0.2619047611951828,-0.1475302278995514
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.3770932,0.0,7,-0.2142857015132904,-0.12290680408477783
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40236792,0.0,7,-0.1666666567325592,-0.09763208031654358
0.5,b=0.50,0.380952388048172,7,7,0.0,0.42817223,0.0,7,-0.119047611951828,-0.07182776927947998
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45437324,0.0,7,-0.0714285671710968,-0.04562675952911377
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4808294,0.0,7,-0.0238095223903656,-0.0191706120967865
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5073934,1.0,7,0.02380955219268799,0.0073934197425842285
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5339159,1.0,7,0.07142859697341919,0.03391587734222412
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5602479,1.0,7,0.11904764175415039,0.06024789810180664
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5862451,1.0,7,0.1666666865348816,0.08624511957168579
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6117705,1.0,7,0.2142857313156128,0.11177051067352295
0.5,b=0.50,0.761904776096344,15,15,1.0,0.636697,1.0,7,0.261904776096344,0.13669699430465698
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.66091007,1.0,7,0.3095238208770752,0.16091006994247437
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6827434,1.0,7,0.3571428656578064,0.1827433705329895
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.69996136,1.0,7,0.4047619104385376,0.1999613642692566
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.7127519,1.0,7,0.4523809552192688,0.21275192499160767
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.52473253,0.0,7,-0.4642857015132904,-0.2252674698829651
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.5511472,0.0,7,-0.4166666567325592,-0.1988527774810791
0.75,b=0.75,0.380952388048172,2,2,0.0,0.5772765,0.0,7,-0.369047611951828,-0.17272347211837769
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.60298043,0.0,7,-0.3214285671710968,-0.14701956510543823
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6281283,0.0,7,-0.2738095223903656,-0.1218717098236084
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6526009,0.0,7,-0.226190447807312,-0.09739911556243896
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.67629296,0.0,7,-0.1785714030265808,-0.07370704412460327
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.69911426,0.0,7,-0.1309523582458496,-0.05088573694229126
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7209904,0.0,7,-0.08333331346511841,-0.029009580612182617
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.74186337,0.0,7,-0.03571426868438721,-0.008136630058288574
0.75,b=0.75,0.761904776096344,10,10,1.0,0.76169086,1.0,7,0.011904776096343994,0.011690855026245117
0.75,b=0.75,0.761904776096344,11,10,1.0,0.76169086,1.0,7,0.011904776096343994,0.011690855026245117
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.77817565,1.0,7,0.059523820877075195,0.028175652027130127
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.77817565,1.0,7,0.059523820877075195,0.028175652027130127
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.78784484,1.0,7,0.1071428656578064,0.037844836711883545
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.78784484,1.0,7,0.1071428656578064,0.037844836711883545
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.7917756,1.0,7,0.1547619104385376,0.04177558422088623
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.7917756,1.0,7,0.1547619104385376,0.04177558422088623
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.79565233,1.0,7,0.2023809552192688,0.04565232992172241
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.79565233,1.0,7,0.2023809552192688,0.04565232992172241
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.17362367,0.0,8,-0.2023809514939785,-0.07637633383274078
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.17362367,0.0,8,-0.2023809514939785,-0.07637633383274078
0.25,b=0.25,0.095238097012043,2,1,0.0,0.18415429,0.0,8,-0.154761902987957,-0.06584571301937103
0.25,b=0.25,0.095238097012043,3,1,0.0,0.18415429,0.0,8,-0.154761902987957,-0.06584571301937103
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.1974301,0.0,8,-0.1071428507566452,-0.05256989598274231
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.1974301,0.0,8,-0.1071428507566452,-0.05256989598274231
0.25,b=0.25,0.190476194024086,6,3,0.0,0.21141507,0.0,8,-0.059523805975914,-0.038584932684898376
0.25,b=0.25,0.190476194024086,7,3,0.0,0.21141507,0.0,8,-0.059523805975914,-0.038584932684898376
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.2261115,0.0,8,-0.0119047611951828,-0.023888498544692993
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.2261115,0.0,8,-0.0119047611951828,-0.023888498544692993
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.24151666,0.0,8,0.035714298486709595,-0.008483335375785828
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.257622,1.0,8,0.0833333432674408,0.0076220035552978516
0.25,b=0.25,0.380952388048172,12,7,1.0,0.27441278,1.0,8,0.130952388048172,0.02441278100013733
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29186764,1.0,8,0.1785714328289032,0.04186764359474182
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.30995855,1.0,8,0.2261904776096344,0.05995854735374451
0.25,b=0.25,0.523809552192688,15,10,1.0,0.32865033,1.0,8,0.273809552192688,0.0786503255367279
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.347901,1.0,8,0.3214285969734192,0.09790098667144775
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.3676617,1.0,8,0.3690476417541504,0.11766171455383301
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.38787726,1.0,8,0.4166666865348816,0.13787725567817688
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.40848625,1.0,8,0.4642857313156128,0.1584862470626831
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.30182758,0.0,8,-0.4523809514939785,-0.1981724202632904
0.5,b=0.50,0.095238097012043,1,1,0.0,0.3202566,0.0,8,-0.404761902987957,-0.17974340915679932
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.33926407,0.0,8,-0.3571428507566452,-0.16073593497276306
0.5,b=0.50,0.190476194024086,3,3,0.0,0.35880414,0.0,8,-0.309523805975914,-0.1411958634853363
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.37882435,0.0,8,-0.2619047611951828,-0.12117564678192139
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.39926615,0.0,8,-0.2142857015132904,-0.10073384642601013
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.42006505,0.0,8,-0.1666666567325592,-0.07993495464324951
