boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,rep,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.5,b=0.50,0.475,9,9,0.0,8,0.48896813,0.0,14,-0.025000000000000022,-0.011031866073608398
0.75,b=0.75,0.725,9,9,0.0,9,0.7777897,1.0,14,-0.025000000000000022,0.027789711952209473
0.75,b=0.75,0.725,9,9,0.0,3,0.7777897,1.0,14,-0.025000000000000022,0.027789711952209473
0.75,b=0.75,0.725,9,9,0.0,8,0.7777897,1.0,14,-0.025000000000000022,0.027789711952209473
0.25,b=0.25,0.5249999999999999,15,10,1.0,9,0.4500785,1.0,14,0.2749999999999999,0.20007848739624023
0.25,b=0.25,0.5249999999999999,15,10,1.0,3,0.4500785,1.0,14,0.2749999999999999,0.20007848739624023
0.25,b=0.25,0.5249999999999999,15,10,1.0,8,0.4500785,1.0,14,0.2749999999999999,0.20007848739624023
0.5,b=0.50,0.5249999999999999,10,10,1.0,9,0.53025764,1.0,14,0.02499999999999991,0.03025764226913452
0.5,b=0.50,0.5249999999999999,10,10,1.0,3,0.53025764,1.0,14,0.02499999999999991,0.03025764226913452
0.5,b=0.50,0.5249999999999999,10,10,1.0,8,0.53025764,1.0,14,0.02499999999999991,0.03025764226913452
0.75,b=0.75,0.7749999999999999,11,10,1.0,0,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.75,b=0.75,0.7749999999999999,11,10,1.0,2,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.75,b=0.75,0.7749999999999999,10,10,1.0,3,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.75,b=0.75,0.7749999999999999,11,10,1.0,9,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.75,b=0.75,0.7749999999999999,10,10,1.0,0,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.75,b=0.75,0.7749999999999999,10,10,1.0,1,0.8190792,1.0,14,0.02499999999999991,0.06907922029495239
0.25,b=0.25,0.575,16,11,1.0,9,0.4920398,1.0,14,0.32499999999999996,0.24203979969024658
0.25,b=0.25,0.575,16,11,1.0,3,0.4920398,1.0,14,0.32499999999999996,0.24203979969024658
0.25,b=0.25,0.575,16,11,1.0,8,0.4920398,1.0,14,0.32499999999999996,0.24203979969024658
0.5,b=0.50,0.575,11,11,1.0,9,0.57154715,1.0,14,0.07499999999999996,0.07154715061187744
0.5,b=0.50,0.575,11,11,1.0,3,0.57154715,1.0,14,0.07499999999999996,0.07154715061187744
0.5,b=0.50,0.575,11,11,1.0,8,0.57154715,1.0,14,0.07499999999999996,0.07154715061187744
0.75,b=0.75,0.825,13,11,1.0,0,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.75,b=0.75,0.825,13,11,1.0,2,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.75,b=0.75,0.825,12,11,1.0,3,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.75,b=0.75,0.825,13,11,1.0,9,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.75,b=0.75,0.825,12,11,1.0,0,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.75,b=0.75,0.825,12,11,1.0,1,0.86036867,1.0,14,0.07499999999999996,0.11036866903305054
0.25,b=0.25,0.625,17,12,1.0,9,0.5340012,1.0,14,0.375,0.2840011715888977
0.25,b=0.25,0.625,17,12,1.0,3,0.5340012,1.0,14,0.375,0.2840011715888977
0.25,b=0.25,0.625,17,12,1.0,8,0.5340012,1.0,14,0.375,0.2840011715888977
0.5,b=0.50,0.625,12,12,1.0,9,0.61283666,1.0,14,0.125,0.11283665895462036
0.5,b=0.50,0.625,12,12,1.0,3,0.61283666,1.0,14,0.125,0.11283665895462036
0.5,b=0.50,0.625,12,12,1.0,8,0.61283666,1.0,14,0.125,0.11283665895462036
0.75,b=0.75,0.875,15,12,1.0,0,0.90165824,1.0,14,0.125,0.15165823698043823
0.75,b=0.75,0.875,15,12,1.0,2,0.90165824,1.0,14,0.125,0.15165823698043823
0.75,b=0.75,0.875,14,12,1.0,3,0.90165824,1.0,14,0.125,0.15165823698043823
0.75,b=0.75,0.875,15,12,1.0,9,0.90165824,1.0,14,0.125,0.15165823698043823
0.75,b=0.75,0.875,14,12,1.0,0,0.90165824,1.0,14,0.125,0.15165823698043823
0.75,b=0.75,0.875,14,12,1.0,1,0.90165824,1.0,14,0.125,0.15165823698043823
0.25,b=0.25,0.6749999999999999,18,13,1.0,9,0.57596254,1.0,14,0.42499999999999993,0.32596254348754883
0.25,b=0.25,0.6749999999999999,18,13,1.0,3,0.57596254,1.0,14,0.42499999999999993,0.32596254348754883
0.25,b=0.25,0.6749999999999999,18,13,1.0,8,0.57596254,1.0,14,0.42499999999999993,0.32596254348754883
0.5,b=0.50,0.6749999999999999,13,13,1.0,9,0.6541262,1.0,14,0.17499999999999993,0.15412622690200806
0.5,b=0.50,0.6749999999999999,13,13,1.0,3,0.6541262,1.0,14,0.17499999999999993,0.15412622690200806
0.5,b=0.50,0.6749999999999999,13,13,1.0,8,0.6541262,1.0,14,0.17499999999999993,0.15412622690200806
0.75,b=0.75,0.9249999999999999,17,13,1.0,0,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.75,b=0.75,0.9249999999999999,17,13,1.0,2,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.75,b=0.75,0.9249999999999999,16,13,1.0,3,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.75,b=0.75,0.9249999999999999,17,13,1.0,9,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.75,b=0.75,0.9249999999999999,16,13,1.0,0,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.75,b=0.75,0.9249999999999999,16,13,1.0,1,0.9429478,1.0,14,0.17499999999999993,0.19294780492782593
0.25,b=0.25,0.725,19,14,1.0,9,0.617924,1.0,14,0.475,0.3679239749908447
0.25,b=0.25,0.725,19,14,1.0,3,0.617924,1.0,14,0.475,0.3679239749908447
0.25,b=0.25,0.725,19,14,1.0,8,0.617924,1.0,14,0.475,0.3679239749908447
0.5,b=0.50,0.725,14,14,1.0,9,0.6954156,1.0,14,0.22499999999999998,0.19541561603546143
0.5,b=0.50,0.725,14,14,1.0,3,0.6954156,1.0,14,0.22499999999999998,0.19541561603546143
0.5,b=0.50,0.725,14,14,1.0,8,0.6954156,1.0,14,0.22499999999999998,0.19541561603546143
0.75,b=0.75,0.975,19,14,1.0,0,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.75,b=0.75,0.975,19,14,1.0,2,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.75,b=0.75,0.975,18,14,1.0,3,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.75,b=0.75,0.975,19,14,1.0,9,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.75,b=0.75,0.975,18,14,1.0,0,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.75,b=0.75,0.975,18,14,1.0,1,0.98423725,1.0,14,0.22499999999999998,0.23423725366592407
0.5,b=0.50,0.7749999999999999,15,15,1.0,9,0.7367051,1.0,14,0.2749999999999999,0.23670512437820435
0.5,b=0.50,0.7749999999999999,15,15,1.0,3,0.7367051,1.0,14,0.2749999999999999,0.23670512437820435
0.5,b=0.50,0.7749999999999999,15,15,1.0,8,0.7367051,1.0,14,0.2749999999999999,0.23670512437820435
0.5,b=0.50,0.825,16,16,1.0,9,0.778511,1.0,14,0.32499999999999996,0.2785109877586365
0.5,b=0.50,0.825,16,16,1.0,3,0.778511,1.0,14,0.32499999999999996,0.2785109877586365
0.5,b=0.50,0.825,16,16,1.0,8,0.778511,1.0,14,0.32499999999999996,0.2785109877586365
0.5,b=0.50,0.875,17,17,1.0,9,0.8204724,1.0,14,0.375,0.3204724192619324
0.5,b=0.50,0.875,17,17,1.0,3,0.8204724,1.0,14,0.375,0.3204724192619324
0.5,b=0.50,0.875,17,17,1.0,8,0.8204724,1.0,14,0.375,0.3204724192619324
0.5,b=0.50,0.9249999999999999,18,18,1.0,9,0.8624338,1.0,14,0.42499999999999993,0.3624337911605835
0.5,b=0.50,0.9249999999999999,18,18,1.0,3,0.8624338,1.0,14,0.42499999999999993,0.3624337911605835
0.5,b=0.50,0.9249999999999999,18,18,1.0,8,0.8624338,1.0,14,0.42499999999999993,0.3624337911605835
0.5,b=0.50,0.975,19,19,1.0,9,0.90439516,1.0,14,0.475,0.4043951630592346
0.5,b=0.50,0.975,19,19,1.0,3,0.90439516,1.0,14,0.475,0.4043951630592346
0.5,b=0.50,0.975,19,19,1.0,8,0.90439516,1.0,14,0.475,0.4043951630592346
0.25,b=0.25,0.025,1,0,0.0,0,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.25,b=0.25,0.025,1,0,0.0,2,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.25,b=0.25,0.025,0,0,0.0,3,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.25,b=0.25,0.025,1,0,0.0,9,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.25,b=0.25,0.025,0,0,0.0,0,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.25,b=0.25,0.025,0,0,0.0,1,0.07027978,0.0,15,-0.225,-0.1797202229499817
0.5,b=0.50,0.025,0,0,0.0,9,0.11929317,0.0,15,-0.475,-0.3807068318128586
0.5,b=0.50,0.025,0,0,0.0,3,0.11929317,0.0,15,-0.475,-0.3807068318128586
0.5,b=0.50,0.025,0,0,0.0,8,0.11929317,0.0,15,-0.475,-0.3807068318128586
0.75,b=0.75,0.27499999999999997,0,0,0.0,9,0.3943116,0.0,15,-0.47500000000000003,-0.3556883931159973
0.75,b=0.75,0.27499999999999997,0,0,0.0,3,0.3943116,0.0,15,-0.47500000000000003,-0.3556883931159973
0.75,b=0.75,0.27499999999999997,0,0,0.0,8,0.3943116,0.0,15,-0.47500000000000003,-0.3556883931159973
0.25,b=0.25,0.075,3,1,0.0,0,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.25,b=0.25,0.075,3,1,0.0,2,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.25,b=0.25,0.075,2,1,0.0,3,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.25,b=0.25,0.075,3,1,0.0,9,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.25,b=0.25,0.075,2,1,0.0,0,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.25,b=0.25,0.075,2,1,0.0,1,0.097504884,0.0,15,-0.175,-0.1524951159954071
0.5,b=0.50,0.075,1,1,0.0,9,0.1592808,0.0,15,-0.425,-0.34071919322013855
0.5,b=0.50,0.075,1,1,0.0,3,0.1592808,0.0,15,-0.425,-0.34071919322013855
0.5,b=0.50,0.075,1,1,0.0,8,0.1592808,0.0,15,-0.425,-0.34071919322013855
0.75,b=0.75,0.325,1,1,0.0,9,0.43429926,0.0,15,-0.425,-0.3157007396221161
0.75,b=0.75,0.325,1,1,0.0,3,0.43429926,0.0,15,-0.425,-0.3157007396221161
0.75,b=0.75,0.325,1,1,0.0,8,0.43429926,0.0,15,-0.425,-0.3157007396221161
0.25,b=0.25,0.125,5,2,0.0,0,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.25,b=0.25,0.125,5,2,0.0,2,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.25,b=0.25,0.125,4,2,0.0,3,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.25,b=0.25,0.125,5,2,0.0,9,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.25,b=0.25,0.125,4,2,0.0,0,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.25,b=0.25,0.125,4,2,0.0,1,0.124730006,0.0,15,-0.125,-0.12526999413967133
0.5,b=0.50,0.125,2,2,0.0,9,0.19926843,0.0,15,-0.375,-0.3007315695285797
0.5,b=0.50,0.125,2,2,0.0,3,0.19926843,0.0,15,-0.375,-0.3007315695285797
0.5,b=0.50,0.125,2,2,0.0,8,0.19926843,0.0,15,-0.375,-0.3007315695285797
0.75,b=0.75,0.375,2,2,0.0,9,0.47428688,0.0,15,-0.375,-0.27571311593055725
0.75,b=0.75,0.375,2,2,0.0,3,0.47428688,0.0,15,-0.375,-0.27571311593055725
0.75,b=0.75,0.375,2,2,0.0,8,0.47428688,0.0,15,-0.375,-0.27571311593055725
0.25,b=0.25,0.175,7,3,0.0,0,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.25,b=0.25,0.175,7,3,0.0,2,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.25,b=0.25,0.175,6,3,0.0,3,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.25,b=0.25,0.175,7,3,0.0,9,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.25,b=0.25,0.175,6,3,0.0,0,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.25,b=0.25,0.175,6,3,0.0,1,0.16417588,0.0,15,-0.07500000000000001,-0.08582411706447601
0.5,b=0.50,0.175,3,3,0.0,9,0.2392561,0.0,15,-0.325,-0.2607439011335373
0.5,b=0.50,0.175,3,3,0.0,3,0.2392561,0.0,15,-0.325,-0.2607439011335373
0.5,b=0.50,0.175,3,3,0.0,8,0.2392561,0.0,15,-0.325,-0.2607439011335373
0.75,b=0.75,0.425,3,3,0.0,9,0.51427454,0.0,15,-0.325,-0.23572546243667603
0.75,b=0.75,0.425,3,3,0.0,3,0.51427454,0.0,15,-0.325,-0.23572546243667603
0.75,b=0.75,0.425,3,3,0.0,8,0.51427454,0.0,15,-0.325,-0.23572546243667603
0.25,b=0.25,0.22499999999999998,9,4,0.0,0,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.25,b=0.25,0.22499999999999998,9,4,0.0,2,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.25,b=0.25,0.22499999999999998,8,4,0.0,3,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.25,b=0.25,0.22499999999999998,9,4,0.0,9,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.25,b=0.25,0.22499999999999998,8,4,0.0,0,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.25,b=0.25,0.22499999999999998,8,4,0.0,1,0.20416354,0.0,15,-0.025000000000000022,-0.04583646357059479
0.5,b=0.50,0.22499999999999998,4,4,0.0,9,0.27924377,0.0,15,-0.275,-0.22075623273849487
0.5,b=0.50,0.22499999999999998,4,4,0.0,3,0.27924377,0.0,15,-0.275,-0.22075623273849487
0.5,b=0.50,0.22499999999999998,4,4,0.0,8,0.27924377,0.0,15,-0.275,-0.22075623273849487
0.75,b=0.75,0.475,4,4,0.0,9,0.55426216,0.0,15,-0.275,-0.1957378387451172
0.75,b=0.75,0.475,4,4,0.0,3,0.55426216,0.0,15,-0.275,-0.1957378387451172
0.75,b=0.75,0.475,4,4,0.0,8,0.55426216,0.0,15,-0.275,-0.1957378387451172
0.25,b=0.25,0.27499999999999997,10,5,1.0,9,0.2441512,0.0,15,0.024999999999999967,-0.005848795175552368
0.25,b=0.25,0.27499999999999997,10,5,1.0,3,0.2441512,0.0,15,0.024999999999999967,-0.005848795175552368
0.25,b=0.25,0.27499999999999997,10,5,1.0,8,0.2441512,0.0,15,0.024999999999999967,-0.005848795175552368
0.5,b=0.50,0.27499999999999997,5,5,0.0,9,0.3192314,0.0,15,-0.22500000000000003,-0.18076860904693604
0.5,b=0.50,0.27499999999999997,5,5,0.0,3,0.3192314,0.0,15,-0.22500000000000003,-0.18076860904693604
0.5,b=0.50,0.27499999999999997,5,5,0.0,8,0.3192314,0.0,15,-0.22500000000000003,-0.18076860904693604
0.75,b=0.75,0.5249999999999999,5,5,0.0,9,0.5942498,0.0,15,-0.2250000000000001,-0.15575021505355835
0.75,b=0.75,0.5249999999999999,5,5,0.0,3,0.5942498,0.0,15,-0.2250000000000001,-0.15575021505355835
0.75,b=0.75,0.5249999999999999,5,5,0.0,8,0.5942498,0.0,15,-0.2250000000000001,-0.15575021505355835
0.25,b=0.25,0.325,11,6,1.0,9,0.28413883,1.0,15,0.07500000000000001,0.03413882851600647
0.25,b=0.25,0.325,11,6,1.0,3,0.28413883,1.0,15,0.07500000000000001,0.03413882851600647
0.25,b=0.25,0.325,11,6,1.0,8,0.28413883,1.0,15,0.07500000000000001,0.03413882851600647
0.5,b=0.50,0.325,6,6,0.0,9,0.35921904,0.0,15,-0.175,-0.1407809555530548
0.5,b=0.50,0.325,6,6,0.0,3,0.35921904,0.0,15,-0.175,-0.1407809555530548
0.5,b=0.50,0.325,6,6,0.0,8,0.35921904,0.0,15,-0.175,-0.1407809555530548
0.75,b=0.75,0.575,6,6,0.0,9,0.63423747,0.0,15,-0.17500000000000004,-0.11576253175735474
0.75,b=0.75,0.575,6,6,0.0,3,0.63423747,0.0,15,-0.17500000000000004,-0.11576253175735474
0.75,b=0.75,0.575,6,6,0.0,8,0.63423747,0.0,15,-0.17500000000000004,-0.11576253175735474
0.25,b=0.25,0.375,12,7,1.0,9,0.3241265,1.0,15,0.125,0.07412651181221008
0.25,b=0.25,0.375,12,7,1.0,3,0.3241265,1.0,15,0.125,0.07412651181221008
0.25,b=0.25,0.375,12,7,1.0,8,0.3241265,1.0,15,0.125,0.07412651181221008
0.5,b=0.50,0.375,7,7,0.0,9,0.3992067,0.0,15,-0.125,-0.10079330205917358
0.5,b=0.50,0.375,7,7,0.0,3,0.3992067,0.0,15,-0.125,-0.10079330205917358
0.5,b=0.50,0.375,7,7,0.0,8,0.3992067,0.0,15,-0.125,-0.10079330205917358
0.75,b=0.75,0.625,7,7,0.0,9,0.6742251,0.0,15,-0.125,-0.0757749080657959
0.75,b=0.75,0.625,7,7,0.0,3,0.6742251,0.0,15,-0.125,-0.0757749080657959
0.75,b=0.75,0.625,7,7,0.0,8,0.6742251,0.0,15,-0.125,-0.0757749080657959
0.25,b=0.25,0.425,13,8,1.0,9,0.36411417,1.0,15,0.175,0.11411416530609131
0.25,b=0.25,0.425,13,8,1.0,3,0.36411417,1.0,15,0.175,0.11411416530609131
0.25,b=0.25,0.425,13,8,1.0,8,0.36411417,1.0,15,0.175,0.11411416530609131
0.5,b=0.50,0.425,8,8,0.0,9,0.43919432,0.0,15,-0.07500000000000001,-0.060805678367614746
0.5,b=0.50,0.425,8,8,0.0,3,0.43919432,0.0,15,-0.07500000000000001,-0.060805678367614746
0.5,b=0.50,0.425,8,8,0.0,8,0.43919432,0.0,15,-0.07500000000000001,-0.060805678367614746
0.75,b=0.75,0.6749999999999999,8,8,0.0,9,0.7142128,0.0,15,-0.07500000000000007,-0.035787224769592285
0.75,b=0.75,0.6749999999999999,8,8,0.0,3,0.7142128,0.0,15,-0.07500000000000007,-0.035787224769592285
0.75,b=0.75,0.6749999999999999,8,8,0.0,8,0.7142128,0.0,15,-0.07500000000000007,-0.035787224769592285
0.25,b=0.25,0.475,14,9,1.0,9,0.4041018,1.0,15,0.22499999999999998,0.15410178899765015
0.25,b=0.25,0.475,14,9,1.0,3,0.4041018,1.0,15,0.22499999999999998,0.15410178899765015
0.25,b=0.25,0.475,14,9,1.0,8,0.4041018,1.0,15,0.22499999999999998,0.15410178899765015
0.5,b=0.50,0.475,9,9,0.0,9,0.47918198,0.0,15,-0.025000000000000022,-0.02081802487373352
0.5,b=0.50,0.475,9,9,0.0,3,0.47918198,0.0,15,-0.025000000000000022,-0.02081802487373352
0.5,b=0.50,0.475,9,9,0.0,8,0.47918198,0.0,15,-0.025000000000000022,-0.02081802487373352
0.75,b=0.75,0.725,9,9,0.0,9,0.75420046,1.0,15,-0.025000000000000022,0.004200458526611328
0.75,b=0.75,0.725,9,9,0.0,3,0.75420046,1.0,15,-0.025000000000000022,0.004200458526611328
0.75,b=0.75,0.725,9,9,0.0,8,0.75420046,1.0,15,-0.025000000000000022,0.004200458526611328
0.25,b=0.25,0.5249999999999999,15,10,1.0,9,0.4440894,1.0,15,0.2749999999999999,0.19408941268920898
0.25,b=0.25,0.5249999999999999,15,10,1.0,3,0.4440894,1.0,15,0.2749999999999999,0.19408941268920898
0.25,b=0.25,0.5249999999999999,15,10,1.0,8,0.4440894,1.0,15,0.2749999999999999,0.19408941268920898
0.5,b=0.50,0.5249999999999999,10,10,1.0,9,0.51916957,1.0,15,0.02499999999999991,0.01916956901550293
0.5,b=0.50,0.5249999999999999,10,10,1.0,3,0.51916957,1.0,15,0.02499999999999991,0.01916956901550293
0.5,b=0.50,0.5249999999999999,10,10,1.0,8,0.51916957,1.0,15,0.02499999999999991,0.01916956901550293
0.75,b=0.75,0.7749999999999999,11,10,1.0,0,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.75,b=0.75,0.7749999999999999,11,10,1.0,2,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.75,b=0.75,0.7749999999999999,10,10,1.0,3,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.75,b=0.75,0.7749999999999999,11,10,1.0,9,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.75,b=0.75,0.7749999999999999,10,10,1.0,0,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.75,b=0.75,0.7749999999999999,10,10,1.0,1,0.7941881,1.0,15,0.02499999999999991,0.044188082218170166
0.25,b=0.25,0.575,16,11,1.0,9,0.48407707,1.0,15,0.32499999999999996,0.2340770661830902
0.25,b=0.25,0.575,16,11,1.0,3,0.48407707,1.0,15,0.32499999999999996,0.2340770661830902
0.25,b=0.25,0.575,16,11,1.0,8,0.48407707,1.0,15,0.32499999999999996,0.2340770661830902
0.5,b=0.50,0.575,11,11,1.0,9,0.55915725,1.0,15,0.07499999999999996,0.05915725231170654
0.5,b=0.50,0.575,11,11,1.0,3,0.55915725,1.0,15,0.07499999999999996,0.05915725231170654
0.5,b=0.50,0.575,11,11,1.0,8,0.55915725,1.0,15,0.07499999999999996,0.05915725231170654
0.75,b=0.75,0.825,13,11,1.0,0,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.75,b=0.75,0.825,13,11,1.0,2,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.75,b=0.75,0.825,12,11,1.0,3,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.75,b=0.75,0.825,13,11,1.0,9,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.75,b=0.75,0.825,12,11,1.0,0,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.75,b=0.75,0.825,12,11,1.0,1,0.8341757,1.0,15,0.07499999999999996,0.084175705909729
0.25,b=0.25,0.625,17,12,1.0,9,0.5240647,1.0,15,0.375,0.27406471967697144
0.25,b=0.25,0.625,17,12,1.0,3,0.5240647,1.0,15,0.375,0.27406471967697144
0.25,b=0.25,0.625,17,12,1.0,8,0.5240647,1.0,15,0.375,0.27406471967697144
0.5,b=0.50,0.625,12,12,1.0,9,0.5991449,1.0,15,0.125,0.09914487600326538
0.5,b=0.50,0.625,12,12,1.0,3,0.5991449,1.0,15,0.125,0.09914487600326538
0.5,b=0.50,0.625,12,12,1.0,8,0.5991449,1.0,15,0.125,0.09914487600326538
0.75,b=0.75,0.875,15,12,1.0,0,0.87416327,1.0,15,0.125,0.12416326999664307
0.75,b=0.75,0.875,15,12,1.0,2,0.87416327,1.0,15,0.125,0.12416326999664307
0.75,b=0.75,0.875,14,12,1.0,3,0.87416327,1.0,15,0.125,0.12416326999664307
0.75,b=0.75,0.875,15,12,1.0,9,0.87416327,1.0,15,0.125,0.12416326999664307
0.75,b=0.75,0.875,14,12,1.0,0,0.87416327,1.0,15,0.125,0.12416326999664307
0.75,b=0.75,0.875,14,12,1.0,1,0.87416327,1.0,15,0.125,0.12416326999664307
0.25,b=0.25,0.6749999999999999,18,13,1.0,9,0.56405234,1.0,15,0.42499999999999993,0.3140523433685303
0.25,b=0.25,0.6749999999999999,18,13,1.0,3,0.56405234,1.0,15,0.42499999999999993,0.3140523433685303
0.25,b=0.25,0.6749999999999999,18,13,1.0,8,0.56405234,1.0,15,0.42499999999999993,0.3140523433685303
0.5,b=0.50,0.6749999999999999,13,13,1.0,9,0.63913256,1.0,15,0.17499999999999993,0.139132559299469
0.5,b=0.50,0.6749999999999999,13,13,1.0,3,0.63913256,1.0,15,0.17499999999999993,0.139132559299469
0.5,b=0.50,0.6749999999999999,13,13,1.0,8,0.63913256,1.0,15,0.17499999999999993,0.139132559299469
0.75,b=0.75,0.9249999999999999,17,13,1.0,0,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.75,b=0.75,0.9249999999999999,17,13,1.0,2,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.75,b=0.75,0.9249999999999999,16,13,1.0,3,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.75,b=0.75,0.9249999999999999,17,13,1.0,9,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.75,b=0.75,0.9249999999999999,16,13,1.0,0,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.75,b=0.75,0.9249999999999999,16,13,1.0,1,0.9141511,1.0,15,0.17499999999999993,0.16415107250213623
0.25,b=0.25,0.725,19,14,1.0,9,0.60404,1.0,15,0.475,0.3540400266647339
0.25,b=0.25,0.725,19,14,1.0,3,0.60404,1.0,15,0.475,0.3540400266647339
0.25,b=0.25,0.725,19,14,1.0,8,0.60404,1.0,15,0.475,0.3540400266647339
0.5,b=0.50,0.725,14,14,1.0,9,0.6791202,1.0,15,0.22499999999999998,0.17912018299102783
0.5,b=0.50,0.725,14,14,1.0,3,0.6791202,1.0,15,0.22499999999999998,0.17912018299102783
0.5,b=0.50,0.725,14,14,1.0,8,0.6791202,1.0,15,0.22499999999999998,0.17912018299102783
0.75,b=0.75,0.975,19,14,1.0,0,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.75,b=0.75,0.975,19,14,1.0,2,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.75,b=0.75,0.975,18,14,1.0,3,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.75,b=0.75,0.975,19,14,1.0,9,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.75,b=0.75,0.975,18,14,1.0,0,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.75,b=0.75,0.975,18,14,1.0,1,0.95167935,1.0,15,0.22499999999999998,0.20167934894561768
0.5,b=0.50,0.7749999999999999,15,15,1.0,9,0.71910787,1.0,15,0.2749999999999999,0.21910786628723145
0.5,b=0.50,0.7749999999999999,15,15,1.0,3,0.71910787,1.0,15,0.2749999999999999,0.21910786628723145
0.5,b=0.50,0.7749999999999999,15,15,1.0,8,0.71910787,1.0,15,0.2749999999999999,0.21910786628723145
0.5,b=0.50,0.825,16,16,1.0,9,0.75909555,1.0,15,0.32499999999999996,0.25909554958343506
0.5,b=0.50,0.825,16,16,1.0,3,0.75909555,1.0,15,0.32499999999999996,0.25909554958343506
0.5,b=0.50,0.825,16,16,1.0,8,0.75909555,1.0,15,0.32499999999999996,0.25909554958343506
0.5,b=0.50,0.875,17,17,1.0,9,0.7990831,1.0,15,0.375,0.2990831136703491
0.5,b=0.50,0.875,17,17,1.0,3,0.7990831,1.0,15,0.375,0.2990831136703491
0.5,b=0.50,0.875,17,17,1.0,8,0.7990831,1.0,15,0.375,0.2990831136703491
0.5,b=0.50,0.9249999999999999,18,18,1.0,9,0.8276997,1.0,15,0.42499999999999993,0.3276997208595276
0.5,b=0.50,0.9249999999999999,18,18,1.0,3,0.8276997,1.0,15,0.42499999999999993,0.3276997208595276
0.5,b=0.50,0.9249999999999999,18,18,1.0,8,0.8276997,1.0,15,0.42499999999999993,0.3276997208595276
