shapes,blockN,condition,div_true,flipped,div_pos,stim_pos,target_pos,class_true,noise_pos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
input_data/stims/Shape_0.30_2.00.png,4,baseline,0.0,0,0.0,-0.34,-0.34,0,2.0,-19.03996,-9.294896,-1.5827465,1.0601467,-0.33359775,1.5651873,0.5115413,-1.0110713,-1.1297883,-0.44099265,0.7533685,-0.37187868,-0.92374486,-0.5080068,-0.98613524,-0.92237,0.7533988,-0.01717331,-0.61734504,-3.5795074e-05,4.2363186e-07,-3.023615e-08,-4.3122535e-07,3.1939058e-07,3.217467e-08,-3.7122433e-07,-3.783547e-07,1.2023063e-08,4.8417377e-07,1.9920387e-07,-6.999202e-07,2.163274e-07,3.7261333e-07,2.7256343e-07,1.5224607e-07,2.7825794e-07,-4.049733e-07,-3.214699e-07,-1.855198e-07,4.9233293e-08,1.9722985e-09,2.579304e-13,2.5629003e-13,2.626777e-13,-3.791641e-13,-2.9249107e-13,-7.5569797e-13,3.9997338e-13,7.3334367e-13,-7.1132114e-13,1.9450116e-12,-1.8003239e-12,-2.7348245e-12,3.6286774e-12,1.4192241e-11,2.1717739e-11,6.2708616e-11,-6.753716e-11,-1.8854678e-10,2.2502562e-09,-1.5334173e-07,2.2390886e-07,1.0678119e-06,-4.317756e-07
input_data/stims/Shape_0.30_2.00.png,4,baseline,0.0,1,0.0,-0.34,0.34,0,2.0,-19.03996,-9.294896,-1.5827465,1.0601467,-0.33359775,1.5651873,0.5115413,-1.0110713,-1.1297883,-0.44099265,0.7533685,-0.37187868,-0.92374486,-0.5080068,-0.98613524,-0.92237,0.7533988,-0.01717331,-0.61734504,-3.5795074e-05,4.2363186e-07,-3.023615e-08,-4.3122535e-07,3.1939058e-07,3.217467e-08,-3.7122433e-07,-3.783547e-07,1.2023063e-08,4.8417377e-07,1.9920387e-07,-6.999202e-07,2.163274e-07,3.7261333e-07,2.7256343e-07,1.5224607e-07,2.7825794e-07,-4.049733e-07,-3.214699e-07,-1.855198e-07,4.9233293e-08,1.9722985e-09,2.579304e-13,2.5629003e-13,2.626777e-13,-3.791641e-13,-2.9249107e-13,-7.5569797e-13,3.9997338e-13,7.3334367e-13,-7.1132114e-13,1.9450116e-12,-1.8003239e-12,-2.7348245e-12,3.6286774e-12,1.4192241e-11,2.1717739e-11,6.2708616e-11,-6.753716e-11,-1.8854678e-10,2.2502562e-09,-1.5334173e-07,2.2390886e-07,1.0678119e-06,-4.317756e-07
input_data/stims/Shape_0.50_2.00.png,4,baseline,0.0,0,0.0,-0.3,-0.3,0,2.0,-17.791557,-4.1150894,2.448461,1.719273,2.5225632,-0.1303264,-0.6641108,-2.3905501,-0.719525,-0.67794454,0.17459062,1.2434335,-0.57042396,-0.04737295,0.847568,1.3036069,-0.17628062,0.12763844,0.31687725,-3.5796467e-05,-1.285438e-07,3.7288922e-07,2.1245724e-07,-5.9141576e-07,2.3186242e-07,-1.0849736e-07,-1.0821665e-07,2.6080903e-07,3.3536372e-07,-5.8026603e-07,-1.3173005e-07,-2.3423682e-07,-2.0173583e-07,4.1027212e-07,1.0426405e-07,-4.7326836e-08,3.754254e-07,-6.5281654e-07,-4.0081565e-07,-1.1026423e-07,-1.2784208e-09,-6.113026e-14,-8.7987926e-14,2.5741865e-13,1.2092786e-13,4.0316864e-14,3.3550948e-14,3.5544202e-13,1.9482416e-13,-2.379328e-13,4.4009916e-13,-3.9025798e-13,-4.6127127e-13,7.7748094e-13,4.1534645e-12,6.3190707e-12,1.8562664e-11,-2.0105216e-11,-5.6598375e-11,6.7489364e-10,-4.599186e-08,5.9474864e-08,2.747174e-07,-8.008481e-08
input_data/stims/Shape_0.50_2.00.png,4,baseline,0.0,1,0.0,-0.3,0.3,0,2.0,-17.791557,-4.1150894,2.448461,1.719273,2.5225632,-0.1303264,-0.6641108,-2.3905501,-0.719525,-0.67794454,0.17459062,1.2434335,-0.57042396,-0.04737295,0.847568,1.3036069,-0.17628062,0.12763844,0.31687725,-3.5796467e-05,-1.285438e-07,3.7288922e-07,2.1245724e-07,-5.9141576e-07,2.3186242e-07,-1.0849736e-07,-1.0821665e-07,2.6080903e-07,3.3536372e-07,-5.8026603e-07,-1.3173005e-07,-2.3423682e-07,-2.0173583e-07,4.1027212e-07,1.0426405e-07,-4.7326836e-08,3.754254e-07,-6.5281654e-07,-4.0081565e-07,-1.1026423e-07,-1.2784208e-09,-6.113026e-14,-8.7987926e-14,2.5741865e-13,1.2092786e-13,4.0316864e-14,3.3550948e-14,3.5544202e-13,1.9482416e-13,-2.379328e-13,4.4009916e-13,-3.9025798e-13,-4.6127127e-13,7.7748094e-13,4.1534645e-12,6.3190707e-12,1.8562664e-11,-2.0105216e-11,-5.6598375e-11,6.7489364e-10,-4.599186e-08,5.9474864e-08,2.747174e-07,-8.008481e-08
input_data/stims/Shape_0.70_2.00.png,4,baseline,0.0,0,0.0,-0.26,-0.26,0,2.0,-15.00686,-2.6864638,3.9785247,0.05978022,3.0969431,-2.1563005,-1.241063,0.46510583,-0.13859804,0.84610575,-0.30295074,0.27465832,1.4466984,-0.39483222,-0.26719296,-1.210447,-0.76810247,-0.30642393,0.13849533,-3.5796005e-05,-3.338466e-07,7.706325e-07,9.564847e-08,1.2790484e-07,-1.30978615e-08,4.501807e-07,4.3236483e-08,-4.5028983e-07,-1.3542994e-07,1.1781795e-07,1.1567042e-07,-9.985402e-08,-1.4863792e-07,-9.610687e-09,2.6514346e-07,5.0654586e-07,-6.097556e-07,-4.2743915e-07,1.1557563e-07,2.6141984e-07,6.6073125e-09,-1.219222e-13,-5.2897445e-14,2.6289474e-13,1.4024944e-13,-2.012814e-14,-7.7337754e-14,1.1496694e-13,-9.460703e-14,2.8391338e-14,2.142429e-13,-2.178919e-13,-2.7596203e-13,3.0287976e-13,1.330379e-12,2.0390079e-12,6.056617e-12,-6.7939625e-12,-1.8443266e-11,2.2208367e-10,-1.5143325e-08,1.9767512e-08,1.2108654e-07,-2.3711337e-07
input_data/stims/Shape_0.70_2.00.png,4,baseline,0.0,1,0.0,-0.26,0.26,0,2.0,-15.00686,-2.6864638,3.9785247,0.05978022,3.0969431,-2.1563005,-1.241063,0.46510583,-0.13859804,0.84610575,-0.30295074,0.27465832,1.4466984,-0.39483222,-0.26719296,-1.210447,-0.76810247,-0.30642393,0.13849533,-3.5796005e-05,-3.338466e-07,7.706325e-07,9.564847e-08,1.2790484e-07,-1.30978615e-08,4.501807e-07,4.3236483e-08,-4.5028983e-07,-1.3542994e-07,1.1781795e-07,1.1567042e-07,-9.985402e-08,-1.4863792e-07,-9.610687e-09,2.6514346e-07,5.0654586e-07,-6.097556e-07,-4.2743915e-07,1.1557563e-07,2.6141984e-07,6.6073125e-09,-1.219222e-13,-5.2897445e-14,2.6289474e-13,1.4024944e-13,-2.012814e-14,-7.7337754e-14,1.1496694e-13,-9.460703e-14,2.8391338e-14,2.142429e-13,-2.178919e-13,-2.7596203e-13,3.0287976e-13,1.330379e-12,2.0390079e-12,6.056617e-12,-6.7939625e-12,-1.8443266e-11,2.2208367e-10,-1.5143325e-08,1.9767512e-08,1.2108654e-07,-2.3711337e-07
input_data/stims/Shape_0.90_2.00.png,4,baseline,0.0,0,0.0,-0.22,-0.22,0,2.0,-13.753586,1.6907287,4.0232034,-2.213813,2.8214715,1.18963,0.37382117,1.4082422,1.1514742,0.67044216,-1.3328226,-1.4991504,-1.2290668,1.0142868,0.05353103,0.29500827,0.14817278,0.19095607,-0.22809888,-3.5796063e-05,1.18631796e-07,-7.646301e-08,3.0105377e-07,9.282644e-08,2.7644407e-07,-1.3220763e-07,-1.7859979e-07,-2.5586087e-07,-4.2485468e-07,-6.0951163e-07,-3.5345607e-07,2.6756527e-07,-2.1170798e-07,5.9313743e-07,-4.2290966e-07,-9.651968e-08,-2.0115893e-07,1.6118777e-07,5.1869773e-07,4.4704262e-07,9.95606e-09,2.6075724e-13,2.3740953e-14,1.8271822e-14,-1.3165384e-13,-5.0580908e-14,-9.8119646e-14,-9.388952e-14,2.7869116e-13,-1.08861196e-13,1.3695e-13,-7.730783e-14,-9.8327305e-14,1.9691551e-13,1.2496986e-13,-9.982617e-14,-5.128148e-13,7.425572e-13,2.1081635e-12,-2.441752e-11,1.6512506e-09,-2.4048994e-09,-2.674521e-09,-7.544591e-08
input_data/stims/Shape_0.90_2.00.png,4,baseline,0.0,1,0.0,-0.22,0.22,0,2.0,-13.753586,1.6907287,4.0232034,-2.213813,2.8214715,1.18963,0.37382117,1.4082422,1.1514742,0.67044216,-1.3328226,-1.4991504,-1.2290668,1.0142868,0.05353103,0.29500827,0.14817278,0.19095607,-0.22809888,-3.5796063e-05,1.18631796e-07,-7.646301e-08,3.0105377e-07,9.282644e-08,2.7644407e-07,-1.3220763e-07,-1.7859979e-07,-2.5586087e-07,-4.2485468e-07,-6.0951163e-07,-3.5345607e-07,2.6756527e-07,-2.1170798e-07,5.9313743e-07,-4.2290966e-07,-9.651968e-08,-2.0115893e-07,1.6118777e-07,5.1869773e-07,4.4704262e-07,9.95606e-09,2.6075724e-13,2.3740953e-14,1.8271822e-14,-1.3165384e-13,-5.0580908e-14,-9.8119646e-14,-9.388952e-14,2.7869116e-13,-1.08861196e-13,1.3695e-13,-7.730783e-14,-9.8327305e-14,1.9691551e-13,1.2496986e-13,-9.982617e-14,-5.128148e-13,7.425572e-13,2.1081635e-12,-2.441752e-11,1.6512506e-09,-2.4048994e-09,-2.674521e-09,-7.544591e-08
input_data/stims/Shape_1.10_2.00.png,4,baseline,0.0,0,0.0,-0.18,-0.18,0,2.0,-13.197581,6.874856,4.042023,-2.3565528,-1.5494331,0.2979686,0.91892415,2.6980145,-0.121350385,-1.89906,0.7072097,0.4180489,1.0221384,-0.71149915,0.30557635,0.3652546,0.555874,-0.059618503,-0.20271501,-3.5796213e-05,-7.804118e-09,1.4648855e-07,1.7702657e-08,-3.774544e-08,-7.381202e-08,-6.0877534e-07,-4.3074854e-07,-2.872035e-07,-2.7338212e-08,1.811238e-07,2.9481049e-08,-7.447872e-07,-4.573976e-07,2.2284337e-07,1.6284686e-07,4.039018e-08,-1.9369716e-07,3.8955227e-07,2.4667156e-07,-6.207169e-07,-1.727066e-08,1.824238e-13,-2.2705893e-13,2.3938653e-13,-1.6382829e-13,8.16643e-14,2.2693183e-14,-1.3218998e-13,1.546454e-13,-9.978881e-15,5.1496374e-14,-1.790697e-14,-9.710508e-14,-1.5408719e-14,2.44832e-14,-4.1586353e-14,3.9697432e-14,5.994181e-14,-5.7376196e-14,1.2697252e-13,-2.3246218e-12,4.622141e-12,2.3964584e-11,-4.025953e-11
input_data/stims/Shape_1.10_2.00.png,4,baseline,0.0,1,0.0,-0.18,0.18,0,2.0,-13.197581,6.874856,4.042023,-2.3565528,-1.5494331,0.2979686,0.91892415,2.6980145,-0.121350385,-1.89906,0.7072097,0.4180489,1.0221384,-0.71149915,0.30557635,0.3652546,0.555874,-0.059618503,-0.20271501,-3.5796213e-05,-7.804118e-09,1.4648855e-07,1.7702657e-08,-3.774544e-08,-7.381202e-08,-6.0877534e-07,-4.3074854e-07,-2.872035e-07,-2.7338212e-08,1.811238e-07,2.9481049e-08,-7.447872e-07,-4.573976e-07,2.2284337e-07,1.6284686e-07,4.039018e-08,-1.9369716e-07,3.8955227e-07,2.4667156e-07,-6.207169e-07,-1.727066e-08,1.824238e-13,-2.2705893e-13,2.3938653e-13,-1.6382829e-13,8.16643e-14,2.2693183e-14,-1.3218998e-13,1.546454e-13,-9.978881e-15,5.1496374e-14,-1.790697e-14,-9.710508e-14,-1.5408719e-14,2.44832e-14,-4.1586353e-14,3.9697432e-14,5.994181e-14,-5.7376196e-14,1.2697252e-13,-2.3246218e-12,4.622141e-12,2.3964584e-11,-4.025953e-11
input_data/stims/Shape_1.30_2.00.png,4,baseline,0.0,0,0.0,-0.14,-0.14,0,2.0,-8.087356,8.910083,2.4539006,-0.6617079,-4.0790596,-0.5196802,1.007448,-1.2615905,0.67836875,0.84852195,-0.4287109,1.8414179,-0.69203156,0.9285886,-0.57379216,-0.4769404,0.04456672,-0.22665697,0.17148983,-3.579527e-05,4.6430125e-07,-1.4211027e-07,-9.009407e-09,-1.6263972e-08,3.504543e-07,2.087953e-07,-2.5466713e-07,-3.0785253e-07,-4.0888565e-07,-1.3225497e-07,2.4770242e-07,5.397015e-07,-2.944328e-07,9.60342e-08,8.003854e-07,-6.7018114e-08,-5.980934e-09,1.4236922e-07,-4.95103e-07,-2.7064664e-07,-5.573363e-09,-1.4648916e-13,1.4465078e-13,-1.00993134e-13,8.650851e-14,-1.6127094e-13,5.996541e-14,1.4584308e-13,-4.536926e-14,6.787065e-14,2.3259792e-15,-7.6901166e-14,6.0506775e-14,-3.8747017e-14,-3.1425214e-14,4.0612008e-14,-6.4164704e-14,-9.437873e-14,5.2076212e-14,-4.2973566e-14,-6.4722584e-15,-3.3915104e-14,-5.943299e-14,-1.8623667e-13
input_data/stims/Shape_1.30_2.00.png,4,baseline,0.0,1,0.0,-0.14,0.14,0,2.0,-8.087356,8.910083,2.4539006,-0.6617079,-4.0790596,-0.5196802,1.007448,-1.2615905,0.67836875,0.84852195,-0.4287109,1.8414179,-0.69203156,0.9285886,-0.57379216,-0.4769404,0.04456672,-0.22665697,0.17148983,-3.579527e-05,4.6430125e-07,-1.4211027e-07,-9.009407e-09,-1.6263972e-08,3.504543e-07,2.087953e-07,-2.5466713e-07,-3.0785253e-07,-4.0888565e-07,-1.3225497e-07,2.4770242e-07,5.397015e-07,-2.944328e-07,9.60342e-08,8.003854e-07,-6.7018114e-08,-5.980934e-09,1.4236922e-07,-4.95103e-07,-2.7064664e-07,-5.573363e-09,-1.4648916e-13,1.4465078e-13,-1.00993134e-13,8.650851e-14,-1.6127094e-13,5.996541e-14,1.4584308e-13,-4.536926e-14,6.787065e-14,2.3259792e-15,-7.6901166e-14,6.0506775e-14,-3.8747017e-14,-3.1425214e-14,4.0612008e-14,-6.4164704e-14,-9.437873e-14,5.2076212e-14,-4.2973566e-14,-6.4722584e-15,-3.3915104e-14,-5.943299e-14,-1.8623667e-13
input_data/stims/Shape_1.50_2.00.png,4,baseline,0.0,0,0.0,-0.1,-0.1,0,2.0,-4.718354,7.5269384,-0.47057757,-2.6950135,-2.134237,-0.9663434,1.3808033,-2.0734022,-1.0062745,1.2926369,0.35825557,-1.7318469,0.20303278,-1.0438145,0.5148915,0.2537324,-0.46889544,0.36072007,-0.100115135,-3.579621e-05,1.3205656e-08,1.2678912e-07,-3.6246348e-07,4.2430878e-07,4.034165e-07,-5.8883014e-08,-1.8133616e-07,1.7707121e-07,2.1887215e-07,-2.8934549e-08,7.0594035e-07,2.4688643e-07,-9.874694e-08,2.979802e-07,-3.0554705e-07,7.018499e-07,4.9087896e-07,-6.391069e-09,2.5941296e-07,-1.4221172e-07,-4.442574e-09,4.0710257e-14,1.4754056e-13,-2.0996556e-13,1.1723344e-13,1.4834552e-15,2.1701776e-15,8.535201e-14,-7.782366e-14,1.222888e-13,7.6116625e-15,6.585014e-14,9.2820364e-14,1.6516682e-13,-1.1657131e-14,8.7143746e-14,1.1097618e-14,-2.0272027e-13,1.35874e-14,1.6381002e-14,1.1130695e-15,-3.0926856e-15,5.472857e-14,-1.9538975e-14
input_data/stims/Shape_1.50_2.00.png,4,baseline,0.0,1,0.0,-0.1,0.1,0,2.0,-4.718354,7.5269384,-0.47057757,-2.6950135,-2.134237,-0.9663434,1.3808033,-2.0734022,-1.0062745,1.2926369,0.35825557,-1.7318469,0.20303278,-1.0438145,0.5148915,0.2537324,-0.46889544,0.36072007,-0.100115135,-3.579621e-05,1.3205656e-08,1.2678912e-07,-3.6246348e-07,4.2430878e-07,4.034165e-07,-5.8883014e-08,-1.8133616e-07,1.7707121e-07,2.1887215e-07,-2.8934549e-08,7.0594035e-07,2.4688643e-07,-9.874694e-08,2.979802e-07,-3.0554705e-07,7.018499e-07,4.9087896e-07,-6.391069e-09,2.5941296e-07,-1.4221172e-07,-4.442574e-09,4.0710257e-14,1.4754056e-13,-2.0996556e-13,1.1723344e-13,1.4834552e-15,2.1701776e-15,8.535201e-14,-7.782366e-14,1.222888e-13,7.6116625e-15,6.585014e-14,9.2820364e-14,1.6516682e-13,-1.1657131e-14,8.7143746e-14,1.1097618e-14,-2.0272027e-13,1.35874e-14,1.6381002e-14,1.1130695e-15,-3.0926856e-15,5.472857e-14,-1.9538975e-14
input_data/stims/Shape_1.70_2.00.png,4,baseline,0.0,0,0.0,-0.06,-0.06,0,2.0,-1.0305903,6.9581966,-3.7344654,-1.5596906,-0.16497788,-0.94319373,-3.7824051,0.8277048,-1.5614139,-0.31449252,1.1447974,-0.6277592,-0.48716736,0.94668067,-0.51757455,0.17057191,0.053251505,-0.1881103,0.5218588,-3.5795772e-05,4.7229175e-08,-2.6680078e-07,5.8658255e-08,6.0002253e-07,3.951698e-08,4.911595e-08,5.400923e-07,5.1671174e-07,-4.3942504e-07,-3.6257168e-07,-2.8291913e-07,-5.00168e-07,8.9341384e-08,1.06807114e-07,5.450922e-07,3.328725e-07,7.883961e-08,-1.6149217e-07,1.7878881e-07,-1.824397e-07,-5.246628e-09,-3.4567025e-14,-7.773238e-14,6.819084e-14,5.9140525e-14,-5.1057984e-14,8.823353e-14,-5.802584e-14,-7.276704e-14,4.1268692e-14,1.8694105e-13,1.1942277e-13,-7.864072e-14,-1.5250941e-13,3.4405685e-14,8.3624446e-14,-7.1738134e-14,3.9514375e-14,9.965362e-14,-2.206269e-14,-2.7405331e-14,1.0481591e-14,1.670149e-13,-1.3221054e-14
input_data/stims/Shape_1.70_2.00.png,4,baseline,0.0,1,0.0,-0.06,0.06,0,2.0,-1.0305903,6.9581966,-3.7344654,-1.5596906,-0.16497788,-0.94319373,-3.7824051,0.8277048,-1.5614139,-0.31449252,1.1447974,-0.6277592,-0.48716736,0.94668067,-0.51757455,0.17057191,0.053251505,-0.1881103,0.5218588,-3.5795772e-05,4.7229175e-08,-2.6680078e-07,5.8658255e-08,6.0002253e-07,3.951698e-08,4.911595e-08,5.400923e-07,5.1671174e-07,-4.3942504e-07,-3.6257168e-07,-2.8291913e-07,-5.00168e-07,8.9341384e-08,1.06807114e-07,5.450922e-07,3.328725e-07,7.883961e-08,-1.6149217e-07,1.7878881e-07,-1.824397e-07,-5.246628e-09,-3.4567025e-14,-7.773238e-14,6.819084e-14,5.9140525e-14,-5.1057984e-14,8.823353e-14,-5.802584e-14,-7.276704e-14,4.1268692e-14,1.8694105e-13,1.1942277e-13,-7.864072e-14,-1.5250941e-13,3.4405685e-14,8.3624446e-14,-7.1738134e-14,3.9514375e-14,9.965362e-14,-2.206269e-14,-2.7405331e-14,1.0481591e-14,1.670149e-13,-1.3221054e-14
input_data/stims/Shape_1.90_2.00.png,4,baseline,0.0,0,0.0,-0.02,-0.02,0,2.0,2.039415,5.0780277,-3.2995255,-0.9149262,0.19627869,2.4386308,-2.4817202,-1.554827,2.422953,-1.0303869,-0.12856747,0.021350004,0.12366592,-0.551325,0.720723,-0.8139278,-0.12152646,0.27567288,-0.053322185,-3.5795856e-05,1.8047727e-07,4.6521978e-07,-6.3796665e-07,-3.809025e-07,-3.8698892e-07,-1.9035404e-07,2.7119037e-07,-2.7927e-07,-1.9871078e-07,-8.119575e-08,-2.8219813e-07,2.8054325e-08,4.307251e-08,3.3531737e-08,3.519199e-07,1.9471345e-07,6.470088e-07,3.4789872e-07,2.0744635e-07,4.0810656e-07,1.0019457e-08,-2.0441996e-13,1.4741122e-15,-5.468367e-14,-6.578577e-14,1.2591909e-13,4.7584553e-14,2.4483903e-13,-7.198025e-14,-8.082723e-14,-1.854986e-15,2.0325816e-14,-6.382482e-14,1.9615127e-14,5.6533896e-14,4.8805543e-15,-4.5246984e-15,5.069844e-14,5.8623184e-14,-7.4670704e-14,3.3838356e-14,-2.238753e-14,5.4359678e-14,-6.3615996e-14
input_data/stims/Shape_1.90_2.00.png,4,baseline,0.0,1,0.0,-0.02,0.02,0,2.0,2.039415,5.0780277,-3.2995255,-0.9149262,0.19627869,2.4386308,-2.4817202,-1.554827,2.422953,-1.0303869,-0.12856747,0.021350004,0.12366592,-0.551325,0.720723,-0.8139278,-0.12152646,0.27567288,-0.053322185,-3.5795856e-05,1.8047727e-07,4.6521978e-07,-6.3796665e-07,-3.809025e-07,-3.8698892e-07,-1.9035404e-07,2.7119037e-07,-2.7927e-07,-1.9871078e-07,-8.119575e-08,-2.8219813e-07,2.8054325e-08,4.307251e-08,3.3531737e-08,3.519199e-07,1.9471345e-07,6.470088e-07,3.4789872e-07,2.0744635e-07,4.0810656e-07,1.0019457e-08,-2.0441996e-13,1.4741122e-15,-5.468367e-14,-6.578577e-14,1.2591909e-13,4.7584553e-14,2.4483903e-13,-7.198025e-14,-8.082723e-14,-1.854986e-15,2.0325816e-14,-6.382482e-14,1.9615127e-14,5.6533896e-14,4.8805543e-15,-4.5246984e-15,5.069844e-14,5.8623184e-14,-7.4670704e-14,3.3838356e-14,-2.238753e-14,5.4359678e-14,-6.3615996e-14
input_data/stims/Shape_2.10_2.00.png,4,baseline,0.0,0,0.0,0.02,0.02,1,2.0,5.292355,2.5580156,-5.4843636,-1.3428692,2.764976,0.1834146,-0.11632487,0.5513971,0.31415546,2.165031,0.23969813,1.200035,0.6324214,-0.4076268,-0.08776126,0.64225215,0.903547,-0.1503323,-0.60853994,-3.5795852e-05,5.037567e-12,2.3754674e-13,-5.6052937e-14,-4.4946805e-13,-2.2832935e-13,-3.8250018e-13,-3.1130589e-13,3.0840087e-13,-9.862603e-13,5.652192e-13,-1.1702603e-12,-2.7938255e-12,-3.230254e-12,6.2402765e-12,-1.71809e-11,-4.5843728e-11,-1.3634281e-10,3.5948122e-10,2.658046e-09,-2.1894136e-08,8.345159e-07,1.0527082e-07,-6.6186816e-09,2.487037e-07,2.8643151e-07,-9.4626735e-08,5.4302177e-07,5.86077e-07,-2.815823e-07,-2.3831075e-07,-3.221728e-07,-1.3756426e-07,2.4682768e-07,-8.1611354e-08,-1.2476238e-07,3.9128943e-07,1.2921637e-07,3.8292208e-07,1.342472e-07,5.962983e-08,6.298249e-10,-2.6832622e-12,5.19784e-13,-4.4243908e-13
input_data/stims/Shape_2.10_2.00.png,4,baseline,0.0,1,0.0,0.02,-0.02,1,2.0,5.292355,2.5580156,-5.4843636,-1.3428692,2.764976,0.1834146,-0.11632487,0.5513971,0.31415546,2.165031,0.23969813,1.200035,0.6324214,-0.4076268,-0.08776126,0.64225215,0.903547,-0.1503323,-0.60853994,-3.5795852e-05,5.037567e-12,2.3754674e-13,-5.6052937e-14,-4.4946805e-13,-2.2832935e-13,-3.8250018e-13,-3.1130589e-13,3.0840087e-13,-9.862603e-13,5.652192e-13,-1.1702603e-12,-2.7938255e-12,-3.230254e-12,6.2402765e-12,-1.71809e-11,-4.5843728e-11,-1.3634281e-10,3.5948122e-10,2.658046e-09,-2.1894136e-08,8.345159e-07,1.0527082e-07,-6.6186816e-09,2.487037e-07,2.8643151e-07,-9.4626735e-08,5.4302177e-07,5.86077e-07,-2.815823e-07,-2.3831075e-07,-3.221728e-07,-1.3756426e-07,2.4682768e-07,-8.1611354e-08,-1.2476238e-07,3.9128943e-07,1.2921637e-07,3.8292208e-07,1.342472e-07,5.962983e-08,6.298249e-10,-2.6832622e-12,5.19784e-13,-4.4243908e-13
input_data/stims/Shape_2.30_2.00.png,4,baseline,0.0,0,0.0,0.06,0.06,1,2.0,5.541735,3.1065893,-3.7363613,0.5021273,2.9278243,1.8049684,3.540129,-0.07938781,-0.76049423,-0.49536332,0.80176246,0.070342325,0.70060164,1.114693,0.27981088,-0.59836125,-0.26520616,0.21032324,0.6265301,-3.5795405e-05,5.102559e-12,1.8048258e-13,-1.17071846e-14,-8.561306e-14,4.597716e-14,-4.007081e-14,1.2328842e-13,2.3595646e-13,-2.8080785e-14,-1.8110302e-13,-2.0050164e-13,-2.7724023e-13,-2.380582e-13,5.6266607e-13,-1.3053542e-12,-4.0599147e-12,-1.24360825e-11,3.2274138e-11,2.4070837e-10,-1.9816253e-09,7.553302e-08,7.7152924e-07,5.5046877e-07,-5.995478e-07,-1.7837392e-07,-3.9290137e-07,3.4544723e-07,-1.5935335e-07,2.5648853e-07,1.7875966e-07,7.1007e-08,8.4678135e-08,2.1985632e-07,2.1975545e-07,4.0642374e-07,4.6574558e-09,-3.2192627e-08,2.7368296e-07,-2.1317369e-07,3.0274782e-07,4.595895e-09,-1.07562475e-11,-7.8044836e-14,2.7709112e-13
input_data/stims/Shape_2.30_2.00.png,4,baseline,0.0,1,0.0,0.06,-0.06,1,2.0,5.541735,3.1065893,-3.7363613,0.5021273,2.9278243,1.8049684,3.540129,-0.07938781,-0.76049423,-0.49536332,0.80176246,0.070342325,0.70060164,1.114693,0.27981088,-0.59836125,-0.26520616,0.21032324,0.6265301,-3.5795405e-05,5.102559e-12,1.8048258e-13,-1.17071846e-14,-8.561306e-14,4.597716e-14,-4.007081e-14,1.2328842e-13,2.3595646e-13,-2.8080785e-14,-1.8110302e-13,-2.0050164e-13,-2.7724023e-13,-2.380582e-13,5.6266607e-13,-1.3053542e-12,-4.0599147e-12,-1.24360825e-11,3.2274138e-11,2.4070837e-10,-1.9816253e-09,7.553302e-08,7.7152924e-07,5.5046877e-07,-5.995478e-07,-1.7837392e-07,-3.9290137e-07,3.4544723e-07,-1.5935335e-07,2.5648853e-07,1.7875966e-07,7.1007e-08,8.4678135e-08,2.1985632e-07,2.1975545e-07,4.0642374e-07,4.6574558e-09,-3.2192627e-08,2.7368296e-07,-2.1317369e-07,3.0274782e-07,4.595895e-09,-1.07562475e-11,-7.8044836e-14,2.7709112e-13
input_data/stims/Shape_2.50_2.00.png,4,baseline,0.0,0,0.0,0.1,0.1,1,2.0,6.390921,4.978813,-3.9494355,1.6833528,0.9722662,-0.29341787,0.7960744,0.89519304,-0.2249664,-1.0852972,-1.4982759,0.37144962,-0.7718381,-0.9559402,-1.2182368,0.48001912,-1.0926207,0.024544425,-0.22542705,-3.57964e-05,5.096665e-12,-6.4989836e-14,-1.8665172e-13,-1.5602543e-13,1.6806626e-13,2.7528549e-14,3.401395e-13,-1.1286552e-13,5.906932e-14,-4.860638e-13,2.0596448e-13,8.717807e-13,9.490308e-13,-2.023937e-12,5.365007e-12,1.43310355e-11,4.2252014e-11,-1.11194734e-10,-8.2492e-10,6.7938073e-09,-2.589412e-07,3.891038e-07,-9.435577e-07,-1.6761837e-07,1.3517064e-07,-4.80537e-07,2.2556175e-07,4.3288452e-07,1.13452884e-07,2.8704474e-07,1.3679099e-07,1.89006e-07,-3.1048558e-07,2.9235926e-07,-8.831267e-08,5.1238008e-08,-2.1068465e-07,8.713791e-08,5.7539612e-08,-3.9688922e-07,-6.0113825e-09,-2.1706907e-12,4.2679467e-13,2.3039318e-13
