thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,correct,outcome,three_coin.started,three_coin.stopped,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
27,27,0,1,1,baseline,39,3.9,0.38,3.0,0.024,flat,flat_curv,0.0,0.0,-0.38,rew,input_data/stims/Shape_3.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.4636011000000053],[0.40006080000011934],up,0.8636619000001247,None,0,0,0,0,0,27,27,39,182.34852779999994,,,,,,,,,,,,,,,,,182.33269469999993,0.0006178000001000328,183.26775439999994,183.26814550000006,183.2819057999999,184.28193509999994,184.2654549,184.26592070000004,0.0004761000000144122,185.55093799999997,185.5522936000001,185.56527160000007,185.56527160000007,185.56527160000007,185.56527160000007,185.56527160000007,185.56527160000007,185.56527160000007,186.4332321999999,"[0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.168]",None,None,['left'],[0.4636011000000053],[0.40006080000011934],up,0.8636619000001247,None,186.43360769999992,186.44865930000003,186.69865979999997,186.68216799999993,186.6825672000001,186.69865979999997,,187.6986872000001,,187.68219190000002,1,3,186.69865979999997,187.6986872000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
28,28,0,1,1,baseline,21,2.1,0.02,1.0,0.076,flat,flat_curv,0.0,0.0,-0.02,rew,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.5474283999999443],[None],up,0.8033671999999115,None,0,0,0,0,0,28,28,21,187.6986872000001,,,,,,,,,,,,,,,,,187.6828643,0.0006750000000010914,188.56830090000005,188.5686938,188.5820597999999,189.58206299999995,189.5656556,189.56609250000008,0.00044610000009015494,191.05136460000006,191.05282249999993,191.0654198000001,191.0654198000001,191.0654198000001,191.0654198000001,191.0654198000001,191.0654198000001,191.0654198000001,191.88356340000007,"[0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06]",None,None,['left'],[0.5474283999999443],[None],up,0.8033671999999115,None,191.8839200000001,191.89881750000006,192.1488126999999,192.13230970000006,192.13276400000007,192.1488126999999,,193.1488442000001,,193.13235870000005,1,3,192.1488126999999,193.1488442000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
29,29,0,1,1,baseline,26,2.7,0.14,3.0,0.072,flat,curv_flat,0.0,0.0,0.14,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.529223600000023],[0.31228079999982583],up,0.8415043999998488,None,0,0,0,0,0,29,29,26,193.1488442000001,,,,,,,,,,,,,,,,,193.1329884999999,0.0006308000001808978,194.01792269999999,194.01835990000006,194.0322116000001,195.0322726999999,195.0158143,195.01628440000002,0.00048199999991993536,196.50130649999994,196.50256610000008,196.515575,196.515575,196.515575,196.515575,196.515575,196.515575,196.515575,197.36687930000005,"[0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.224]",None,None,['right'],[0.529223600000023],[0.31228079999982583],up,0.8415043999998488,None,197.36725489999992,197.3823025999999,197.63231080000003,197.61578539999994,197.61619359999997,197.63231080000003,,198.63233920000005,,198.61578709999992,1,3,197.63231080000003,198.63233920000005,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
30,30,0,1,1,baseline,1,0.1,-0.38,1.0,-0.192,curv,flat_curv,0.0,0.0,0.38,pen,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,-1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.5996926000000258],[None],up,0.9197790000000623,None,0,0,0,0,0,30,30,1,198.63233920000005,,,,,,,,,,,,,,,,,198.6164414000001,0.0006558999998560466,199.6500757,199.6509686999999,199.66566810000006,200.6656956999999,200.64920530000006,200.64966850000008,0.0004734999999982392,201.9345594,201.9361972999999,201.9490965000001,201.9490965000001,201.9490965000001,201.9490965000001,201.9490965000001,201.9490965000001,201.9490965000001,202.8838202999999,"[-0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024]",None,None,['right'],[0.5996926000000258],[None],up,0.9197790000000623,None,202.88422759999992,202.8991170999999,203.14913119999994,203.13259630000005,203.13298930000008,203.14913119999994,203.14913119999994,204.14915000000008,204.14915000000008,204.13265310000008,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
31,31,0,1,1,baseline,20,2.1,0.02,1.0,0.368,flat,curv_flat,0.0,0.0,0.02,rew,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.7129727000001367],[0.6560088999999607],up,1.3689816000000974,None,0,0,0,0,0,31,31,20,204.14915000000008,,,,,,,,,,,,,,,,,204.13329349999992,0.0006407999999282765,205.1670797999999,205.16751979999992,205.18251159999988,206.18254420000005,206.16602279999995,206.1664601000001,0.0004463000000214379,207.50025990000006,207.50152480000008,207.51587800000004,207.51587800000004,207.51587800000004,207.51587800000004,207.51587800000004,207.51587800000004,207.51587800000004,208.90052320000007,"[0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.048]",None,None,['left'],[0.7129727000001367],[0.6560088999999607],up,1.3689816000000974,None,208.90090569999995,208.91591099999994,209.16591389999996,209.14944239999988,209.1498769000001,209.16591389999996,,210.1659476000001,,210.14954679999994,1,3,209.16591389999996,210.1659476000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
32,32,0,1,1,baseline,9,0.9,-0.22,1.0,0.092,curv,flat_curv,0.0,0.0,0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.6040591000000859],[None],up,0.8200632000000496,None,0,0,0,0,0,32,32,9,210.1659476000001,,,,,,,,,,,,,,,,,210.15019410000002,0.0006511999999929685,211.1346881999999,211.1351042,211.149358,212.1493839000001,212.1328589000001,212.13338770000007,0.0005394999998316052,213.6187599000001,213.6202422,213.63278679999996,213.63278679999996,213.63278679999996,213.63278679999996,213.63278679999996,213.63278679999996,213.63278679999996,214.46753890000002,"[0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204]",None,None,['right'],[0.6040591000000859],[None],up,0.8200632000000496,None,214.46790240000007,214.4827497,214.73282329999995,214.7162747000001,214.71667100000002,214.73282329999995,,215.7329570999999,,215.71643219999999,1,1,,,214.73282329999995,215.7329570999999,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
33,33,0,1,1,baseline,28,2.9,0.18,1.0,0.38,flat,curv_flat,0.0,0.0,0.18,rew,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.904495999999881],[None],up,1.280511400000023,None,0,0,0,0,0,33,33,28,215.7329570999999,,,,,,,,,,,,,,,,,215.71707750000007,0.0006482999999661843,216.7022126999999,216.7025964999999,216.71650929999998,217.7162643999999,217.6999067999999,217.70034580000004,0.0004506000000219501,219.08556669999996,219.08681650000005,219.10032489999992,219.10032489999992,219.10032489999992,219.10032489999992,219.10032489999992,219.10032489999992,219.10032489999992,220.3845596,"[0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196]",None,None,['left'],[0.904495999999881],[None],up,1.280511400000023,None,220.38492239999994,220.3998746000001,220.64986800000008,220.6333535,220.6337569000001,220.64986800000008,,221.6498777999999,,221.63338020000003,1,3,220.64986800000008,221.6498777999999,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
34,34,0,1,1,baseline,17,1.7,-0.06,3.0,0.232,curv,flat_curv,0.0,0.0,0.06,pen,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.9563077000000249],[0.7122693000001163],up,1.6685770000001412,None,0,0,0,0,0,34,34,17,221.6498777999999,,,,,,,,,,,,,,,,,221.63401669999996,0.0006399999999757711,222.56771930000002,222.56811189999996,222.58352049999996,223.5832701999999,223.56673919999992,223.56720699999994,0.00047769999991942313,225.00067479999996,225.00192789999994,225.01652909999996,225.01652909999996,225.01652909999996,225.01652909999996,225.01652909999996,225.01652909999996,225.01652909999996,226.70123079999996,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.112]",None,None,['left'],[0.9563077000000249],[0.7122693000001163],up,1.6685770000001412,None,226.7016096000001,226.71685190000005,226.9666421999999,226.95017560000008,226.9505974,226.9666421999999,226.9666421999999,227.96665180000002,227.96665180000002,227.9502364000001,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
35,35,0,1,1,baseline,30,3.1,0.22,3.0,0.128,flat,curv_flat,0.0,0.0,0.22,rew,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.5189109000000371],[0.20801409999990028],up,0.8630828000000292,None,0,0,0,0,0,35,35,30,227.96665180000002,,,,,,,,,,,,,,,,,227.9508823,0.0006470000000717846,229.03495809999993,229.0355573999999,229.05011079999997,230.05012399999998,230.0336668000001,230.03415759999996,0.0005017000000862026,231.31945280000002,231.32069009999998,231.33394269999997,231.33394269999997,231.33394269999997,231.33394269999997,231.33394269999997,231.33394269999997,231.33394269999997,232.2015388000001,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.224, 0.224, 0.224, 0.224, 0.224, 0.224, 0.224, 0.224, 0.224]",None,None,['right'],[0.5189109000000371],[0.20801409999990028],up,0.8630828000000292,None,232.2019567000001,232.21673509999994,232.46711549999998,232.4503246999999,232.4507159000001,232.46711549999998,,233.46687099999997,,233.4503903000001,1,3,232.46711549999998,233.46687099999997,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
36,36,0,1,1,baseline,3,0.3,-0.34,3.0,-0.044,curv,flat_curv,0.0,0.0,0.34,pen,input_data/stims/Shape_0.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.6752023999999892],[None],up,1.0671591999998782,None,0,0,0,0,0,36,36,3,233.46687099999997,,,,,,,,,,,,,,,,,233.45102729999996,0.0006237999998575106,234.4347363999999,234.4351551000001,234.450248,235.4502748000001,235.4337796000001,235.43420589999994,0.00043459999983497255,236.81829920000007,236.81954899999994,236.83364470000004,236.83364470000004,236.83364470000004,236.83364470000004,236.83364470000004,236.83364470000004,236.83364470000004,237.90171599999996,"[-0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148]",None,None,['right'],[0.6752023999999892],[None],up,1.0671591999998782,None,237.90210579999996,237.91721870000003,238.16693969999994,238.15058540000007,238.15097430000003,238.16693969999994,,239.16706850000003,,239.15057439999998,1,1,,,238.16693969999994,239.16706850000003,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
37,37,0,1,1,baseline,22,2.3,0.06,1.0,0.232,flat,curv_flat,0.0,0.0,0.06,rew,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.776326200000085],[0.2239955000000009],up,1.2162753000000066,None,0,0,0,0,0,37,37,22,239.16706850000003,,,,,,,,,,,,,,,,,239.15120560000003,0.0006341000000702479,240.13588199999992,240.13627039999994,240.15040979999992,241.15042729999993,241.13391209999997,241.13434590000008,0.0004450000001270382,242.4685498,242.46981390000008,242.4845188999999,242.4845188999999,242.4845188999999,242.4845188999999,242.4845188999999,242.4845188999999,242.4845188999999,243.7185806000001,"[0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.24, 0.248, 0.256, 0.264, 0.272, 0.28, 0.288, 0.296, 0.304, 0.312, 0.32, 0.328, 0.336, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344]",None,None,['right'],[0.776326200000085],[0.2239955000000009],up,1.2162753000000066,None,243.71895469999993,243.73382909999998,243.98383509999996,243.96725279999998,243.9676462000001,243.98383509999996,,244.9838982,,244.9676763000001,1,3,243.98383509999996,244.9838982,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
38,38,0,1,1,baseline,33,3.3,0.26,3.0,-0.176,flat,flat_curv,0.0,0.0,-0.26,rew,input_data/stims/Shape_3.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.542225500000086],[0.22393859999988308],up,0.9021990000001097,None,0,0,0,0,0,38,38,33,244.9838982,,,,,,,,,,,,,,,,,244.96838730000002,0.0007130999999844789,245.90251550000005,245.9029518000001,245.91764410000008,246.91720180000004,246.90074790000006,246.90119629999992,0.00045999999997548,248.3358505,248.3371876,248.35065010000005,248.35065010000005,248.35065010000005,248.35065010000005,248.35065010000005,248.35065010000005,248.35065010000005,249.2683346,"[-0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28]",None,None,['left'],[0.542225500000086],[0.22393859999988308],up,0.9021990000001097,None,249.26870689999998,249.28399359999992,249.5342749,249.5175683000001,249.51796690000003,249.5342749,,250.533904,,250.5175187000001,1,3,249.5342749,250.533904,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
39,39,0,1,1,baseline,25,2.5,0.1,1.0,0.264,flat,flat_curv,0.0,0.0,-0.1,rew,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.5920866000001297],[None],up,1.3040147000001525,None,0,0,0,0,0,39,39,25,250.533904,,,,,,,,,,,,,,,,,250.5181338000001,0.0006160000000363652,251.4020114000001,251.40241150000008,251.41772189999995,252.41742710000005,252.40090109999994,252.40133460000004,0.00044410000009520445,253.88561429999993,253.88693640000008,253.900798,253.900798,253.900798,253.900798,253.900798,253.900798,253.900798,255.21899960000007,"[0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088]",None,None,['left'],[0.5920866000001297],[None],up,1.3040147000001525,None,255.2193982,255.23403410000003,255.4844379,255.46750869999994,255.46790769999996,255.4844379,,256.5008612999999,,256.4676957999999,1,3,255.4844379,256.5008612999999,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
0,0,0,3,1,flat_comp,106,3.3,0.26,1.0,0.392,flat,curv_flat,0.2,0.2,0.26,rew,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,None,,,up,0.8868540999999368,None,None,None,['left'],[0.939882599999919],[0.2159894000001259],up,1.3079135000000406,None,1,0,1,0,0,0,0,26,260.0509945,,259.1013084,,,,259.10134000000005,None,,,259.10396619999995,259.1179576999999,259.1179576999999,260.0178817,up,0.8868540999999368,None,260.0461997000001,0.028309399999898233,261.0302633,261.0306365,261.0510106999999,262.0510095000001,262.0345037999999,262.0349387,0.0004452999999102758,263.36998260000007,263.3713239,263.38496580000003,263.38496580000003,263.38496580000003,263.38496580000003,263.38496580000003,263.38496580000003,263.38496580000003,264.7024649000001,"[0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288]",None,None,['left'],[0.939882599999919],[0.2159894000001259],up,1.3079135000000406,None,264.7028965999999,264.7184261000001,264.96833879999997,264.95133369999996,264.9517277000001,264.96833879999997,,265.96791900000005,,265.9514355,1,3,264.96833879999997,265.96791900000005,,,,,256.48803609999993,256.5008612999999,256.5008612999999,259.1011751,32,11,up,2.6000496000001476,None,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
