condition,stim,boundary,cond_unique_stim_idx,class,y_pred,class_pred,net_idx,stim_aligned,resp_aligned
flat,0.375,0.75,2,0,0.5865195,1.0,3,-0.375,-0.16348052024841309
flat,0.425,0.75,3,0,0.61369866,1.0,3,-0.325,-0.13630133867263794
flat,0.475,0.75,4,0,0.63888097,1.0,3,-0.275,-0.11111903190612793
flat,0.525,0.75,5,0,0.66406345,1.0,3,-0.22499999999999998,-0.0859365463256836
flat,0.575,0.75,6,0,0.68920034,1.0,3,-0.17500000000000004,-0.06079965829849243
flat,0.625,0.75,7,0,0.71385574,1.0,3,-0.125,-0.036144256591796875
flat,0.675,0.75,8,0,0.7385113,1.0,3,-0.07499999999999996,-0.011488676071166992
flat,0.725,0.75,9,0,0.7631667,1.0,3,-0.025000000000000022,0.013166725635528564
flat,0.775,0.75,10,1,0.7878222,1.0,3,0.025000000000000022,0.037822186946868896
flat,0.775,0.75,10,1,0.7878222,1.0,3,0.025000000000000022,0.037822186946868896
flat,0.825,0.75,11,1,0.8124777,1.0,3,0.07499999999999996,0.062477707862854004
flat,0.825,0.75,11,1,0.8124777,1.0,3,0.07499999999999996,0.062477707862854004
flat,0.875,0.75,12,1,0.83339304,1.0,3,0.125,0.08339303731918335
flat,0.875,0.75,12,1,0.83339304,1.0,3,0.125,0.08339303731918335
flat,0.925,0.75,13,1,0.8479542,1.0,3,0.17500000000000004,0.09795421361923218
flat,0.925,0.75,13,1,0.8479542,1.0,3,0.17500000000000004,0.09795421361923218
flat,0.975,0.75,14,1,0.8625154,1.0,3,0.22499999999999998,0.112515389919281
flat,0.975,0.75,14,1,0.8625154,1.0,3,0.22499999999999998,0.112515389919281
base,0.025,0.5,0,0,0.2656412,0.0,4,-0.475,-0.2343587875366211
base,0.075,0.5,1,0,0.28558224,0.0,4,-0.425,-0.21441775560379028
base,0.125,0.5,2,0,0.30552328,0.0,4,-0.375,-0.19447672367095947
base,0.175,0.5,3,0,0.3254643,0.0,4,-0.325,-0.17453569173812866
base,0.225,0.5,4,0,0.3476755,0.0,4,-0.275,-0.15232449769973755
base,0.275,0.5,5,0,0.3751074,0.0,4,-0.22499999999999998,-0.12489259243011475
base,0.325,0.5,6,0,0.40253937,0.0,4,-0.175,-0.09746062755584717
base,0.375,0.5,7,0,0.42997134,0.0,4,-0.125,-0.07002866268157959
base,0.425,0.5,8,0,0.4574033,1.0,4,-0.07500000000000001,-0.04259669780731201
base,0.475,0.5,9,0,0.48483515,1.0,4,-0.025000000000000022,-0.015164852142333984
base,0.525,0.5,10,1,0.5122671,1.0,4,0.025000000000000022,0.012267112731933594
base,0.575,0.5,11,1,0.5396991,1.0,4,0.07499999999999996,0.03969907760620117
base,0.625,0.5,12,1,0.567131,1.0,4,0.125,0.06713098287582397
base,0.675,0.5,13,1,0.5945629,1.0,4,0.17500000000000004,0.09456288814544678
base,0.725,0.5,14,1,0.62199485,1.0,4,0.22499999999999998,0.12199485301971436
base,0.775,0.5,15,1,0.6494268,1.0,4,0.275,0.14942681789398193
base,0.825,0.5,16,1,0.6768588,1.0,4,0.32499999999999996,0.1768587827682495
base,0.875,0.5,17,1,0.70420456,1.0,4,0.375,0.20420455932617188
base,0.925,0.5,18,1,0.72765493,1.0,4,0.42500000000000004,0.22765493392944336
base,0.975,0.5,19,1,0.75110507,1.0,4,0.475,0.25110507011413574
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.275,0.25,5,1,0.26496476,0.0,4,0.025000000000000022,0.014964759349822998
curv,0.325,0.25,6,1,0.29239672,0.0,4,0.07500000000000001,0.042396724224090576
curv,0.375,0.25,7,1,0.3198287,0.0,4,0.125,0.06982868909835815
curv,0.425,0.25,8,1,0.3472606,1.0,4,0.175,0.09726059436798096
curv,0.475,0.25,9,1,0.3746925,1.0,4,0.22499999999999998,0.12469249963760376
curv,0.525,0.25,10,1,0.40212446,1.0,4,0.275,0.15212446451187134
curv,0.575,0.25,11,1,0.42955637,1.0,4,0.32499999999999996,0.17955636978149414
curv,0.625,0.25,12,1,0.45698833,1.0,4,0.375,0.20698833465576172
curv,0.675,0.25,13,1,0.4844203,1.0,4,0.42500000000000004,0.2344202995300293
curv,0.725,0.25,14,1,0.51185226,1.0,4,0.475,0.2618522644042969
flat,0.275,0.75,0,0,0.48525012,0.0,4,-0.475,-0.2647498846054077
flat,0.325,0.75,1,0,0.51268196,0.0,4,-0.425,-0.2373180389404297
flat,0.375,0.75,2,0,0.5401139,1.0,4,-0.375,-0.2098860740661621
flat,0.425,0.75,3,0,0.5675459,1.0,4,-0.325,-0.18245410919189453
flat,0.475,0.75,4,0,0.59497786,1.0,4,-0.275,-0.15502214431762695
flat,0.525,0.75,5,0,0.62240976,1.0,4,-0.22499999999999998,-0.12759023904800415
flat,0.575,0.75,6,0,0.6498417,1.0,4,-0.17500000000000004,-0.10015827417373657
flat,0.625,0.75,7,0,0.6772737,1.0,4,-0.125,-0.072726309299469
flat,0.675,0.75,8,0,0.7047056,1.0,4,-0.07499999999999996,-0.04529440402984619
flat,0.725,0.75,9,0,0.73213756,1.0,4,-0.025000000000000022,-0.017862439155578613
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
base,0.025,0.5,0,0,0.2656412,0.0,4,-0.475,-0.2343587875366211
base,0.075,0.5,1,0,0.28558224,0.0,4,-0.425,-0.21441775560379028
base,0.125,0.5,2,0,0.30552328,0.0,4,-0.375,-0.19447672367095947
base,0.175,0.5,3,0,0.3254643,0.0,4,-0.325,-0.17453569173812866
base,0.225,0.5,4,0,0.3476755,0.0,4,-0.275,-0.15232449769973755
base,0.275,0.5,5,0,0.3751074,0.0,4,-0.22499999999999998,-0.12489259243011475
base,0.325,0.5,6,0,0.40253937,0.0,4,-0.175,-0.09746062755584717
base,0.375,0.5,7,0,0.42997134,0.0,4,-0.125,-0.07002866268157959
base,0.425,0.5,8,0,0.4574033,1.0,4,-0.07500000000000001,-0.04259669780731201
base,0.475,0.5,9,0,0.48483515,1.0,4,-0.025000000000000022,-0.015164852142333984
base,0.525,0.5,10,1,0.5122671,1.0,4,0.025000000000000022,0.012267112731933594
base,0.575,0.5,11,1,0.5396991,1.0,4,0.07499999999999996,0.03969907760620117
base,0.625,0.5,12,1,0.567131,1.0,4,0.125,0.06713098287582397
base,0.675,0.5,13,1,0.5945629,1.0,4,0.17500000000000004,0.09456288814544678
base,0.725,0.5,14,1,0.62199485,1.0,4,0.22499999999999998,0.12199485301971436
base,0.775,0.5,15,1,0.6494268,1.0,4,0.275,0.14942681789398193
base,0.825,0.5,16,1,0.6768588,1.0,4,0.32499999999999996,0.1768587827682495
base,0.875,0.5,17,1,0.70420456,1.0,4,0.375,0.20420455932617188
base,0.925,0.5,18,1,0.72765493,1.0,4,0.42500000000000004,0.22765493392944336
base,0.975,0.5,19,1,0.75110507,1.0,4,0.475,0.25110507011413574
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.275,0.25,5,1,0.26496476,0.0,4,0.025000000000000022,0.014964759349822998
curv,0.325,0.25,6,1,0.29239672,0.0,4,0.07500000000000001,0.042396724224090576
curv,0.375,0.25,7,1,0.3198287,0.0,4,0.125,0.06982868909835815
curv,0.425,0.25,8,1,0.3472606,1.0,4,0.175,0.09726059436798096
curv,0.475,0.25,9,1,0.3746925,1.0,4,0.22499999999999998,0.12469249963760376
curv,0.525,0.25,10,1,0.40212446,1.0,4,0.275,0.15212446451187134
curv,0.575,0.25,11,1,0.42955637,1.0,4,0.32499999999999996,0.17955636978149414
curv,0.625,0.25,12,1,0.45698833,1.0,4,0.375,0.20698833465576172
curv,0.675,0.25,13,1,0.4844203,1.0,4,0.42500000000000004,0.2344202995300293
curv,0.725,0.25,14,1,0.51185226,1.0,4,0.475,0.2618522644042969
flat,0.275,0.75,0,0,0.48525012,0.0,4,-0.475,-0.2647498846054077
flat,0.325,0.75,1,0,0.51268196,0.0,4,-0.425,-0.2373180389404297
flat,0.375,0.75,2,0,0.5401139,1.0,4,-0.375,-0.2098860740661621
flat,0.425,0.75,3,0,0.5675459,1.0,4,-0.325,-0.18245410919189453
flat,0.475,0.75,4,0,0.59497786,1.0,4,-0.275,-0.15502214431762695
flat,0.525,0.75,5,0,0.62240976,1.0,4,-0.22499999999999998,-0.12759023904800415
flat,0.575,0.75,6,0,0.6498417,1.0,4,-0.17500000000000004,-0.10015827417373657
flat,0.625,0.75,7,0,0.6772737,1.0,4,-0.125,-0.072726309299469
flat,0.675,0.75,8,0,0.7047056,1.0,4,-0.07499999999999996,-0.04529440402984619
flat,0.725,0.75,9,0,0.73213756,1.0,4,-0.025000000000000022,-0.017862439155578613
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
base,0.025,0.5,0,0,0.2656412,0.0,4,-0.475,-0.2343587875366211
base,0.075,0.5,1,0,0.28558224,0.0,4,-0.425,-0.21441775560379028
base,0.125,0.5,2,0,0.30552328,0.0,4,-0.375,-0.19447672367095947
base,0.175,0.5,3,0,0.3254643,0.0,4,-0.325,-0.17453569173812866
base,0.225,0.5,4,0,0.3476755,0.0,4,-0.275,-0.15232449769973755
base,0.275,0.5,5,0,0.3751074,0.0,4,-0.22499999999999998,-0.12489259243011475
base,0.325,0.5,6,0,0.40253937,0.0,4,-0.175,-0.09746062755584717
base,0.375,0.5,7,0,0.42997134,0.0,4,-0.125,-0.07002866268157959
base,0.425,0.5,8,0,0.4574033,1.0,4,-0.07500000000000001,-0.04259669780731201
base,0.475,0.5,9,0,0.48483515,1.0,4,-0.025000000000000022,-0.015164852142333984
base,0.525,0.5,10,1,0.5122671,1.0,4,0.025000000000000022,0.012267112731933594
base,0.575,0.5,11,1,0.5396991,1.0,4,0.07499999999999996,0.03969907760620117
base,0.625,0.5,12,1,0.567131,1.0,4,0.125,0.06713098287582397
base,0.675,0.5,13,1,0.5945629,1.0,4,0.17500000000000004,0.09456288814544678
base,0.725,0.5,14,1,0.62199485,1.0,4,0.22499999999999998,0.12199485301971436
base,0.775,0.5,15,1,0.6494268,1.0,4,0.275,0.14942681789398193
base,0.825,0.5,16,1,0.6768588,1.0,4,0.32499999999999996,0.1768587827682495
base,0.875,0.5,17,1,0.70420456,1.0,4,0.375,0.20420455932617188
base,0.925,0.5,18,1,0.72765493,1.0,4,0.42500000000000004,0.22765493392944336
base,0.975,0.5,19,1,0.75110507,1.0,4,0.475,0.25110507011413574
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.275,0.25,5,1,0.26496476,0.0,4,0.025000000000000022,0.014964759349822998
curv,0.325,0.25,6,1,0.29239672,0.0,4,0.07500000000000001,0.042396724224090576
curv,0.375,0.25,7,1,0.3198287,0.0,4,0.125,0.06982868909835815
curv,0.425,0.25,8,1,0.3472606,1.0,4,0.175,0.09726059436798096
curv,0.475,0.25,9,1,0.3746925,1.0,4,0.22499999999999998,0.12469249963760376
curv,0.525,0.25,10,1,0.40212446,1.0,4,0.275,0.15212446451187134
curv,0.575,0.25,11,1,0.42955637,1.0,4,0.32499999999999996,0.17955636978149414
curv,0.625,0.25,12,1,0.45698833,1.0,4,0.375,0.20698833465576172
curv,0.675,0.25,13,1,0.4844203,1.0,4,0.42500000000000004,0.2344202995300293
curv,0.725,0.25,14,1,0.51185226,1.0,4,0.475,0.2618522644042969
flat,0.275,0.75,0,0,0.48525012,0.0,4,-0.475,-0.2647498846054077
flat,0.325,0.75,1,0,0.51268196,0.0,4,-0.425,-0.2373180389404297
flat,0.375,0.75,2,0,0.5401139,1.0,4,-0.375,-0.2098860740661621
flat,0.425,0.75,3,0,0.5675459,1.0,4,-0.325,-0.18245410919189453
flat,0.475,0.75,4,0,0.59497786,1.0,4,-0.275,-0.15502214431762695
flat,0.525,0.75,5,0,0.62240976,1.0,4,-0.22499999999999998,-0.12759023904800415
flat,0.575,0.75,6,0,0.6498417,1.0,4,-0.17500000000000004,-0.10015827417373657
flat,0.625,0.75,7,0,0.6772737,1.0,4,-0.125,-0.072726309299469
flat,0.675,0.75,8,0,0.7047056,1.0,4,-0.07499999999999996,-0.04529440402984619
flat,0.725,0.75,9,0,0.73213756,1.0,4,-0.025000000000000022,-0.017862439155578613
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
base,0.025,0.5,0,0,0.2656412,0.0,4,-0.475,-0.2343587875366211
base,0.075,0.5,1,0,0.28558224,0.0,4,-0.425,-0.21441775560379028
base,0.125,0.5,2,0,0.30552328,0.0,4,-0.375,-0.19447672367095947
base,0.175,0.5,3,0,0.3254643,0.0,4,-0.325,-0.17453569173812866
base,0.225,0.5,4,0,0.3476755,0.0,4,-0.275,-0.15232449769973755
base,0.275,0.5,5,0,0.3751074,0.0,4,-0.22499999999999998,-0.12489259243011475
base,0.325,0.5,6,0,0.40253937,0.0,4,-0.175,-0.09746062755584717
base,0.375,0.5,7,0,0.42997134,0.0,4,-0.125,-0.07002866268157959
base,0.425,0.5,8,0,0.4574033,1.0,4,-0.07500000000000001,-0.04259669780731201
base,0.475,0.5,9,0,0.48483515,1.0,4,-0.025000000000000022,-0.015164852142333984
base,0.525,0.5,10,1,0.5122671,1.0,4,0.025000000000000022,0.012267112731933594
base,0.575,0.5,11,1,0.5396991,1.0,4,0.07499999999999996,0.03969907760620117
base,0.625,0.5,12,1,0.567131,1.0,4,0.125,0.06713098287582397
base,0.675,0.5,13,1,0.5945629,1.0,4,0.17500000000000004,0.09456288814544678
base,0.725,0.5,14,1,0.62199485,1.0,4,0.22499999999999998,0.12199485301971436
base,0.775,0.5,15,1,0.6494268,1.0,4,0.275,0.14942681789398193
base,0.825,0.5,16,1,0.6768588,1.0,4,0.32499999999999996,0.1768587827682495
base,0.875,0.5,17,1,0.70420456,1.0,4,0.375,0.20420455932617188
base,0.925,0.5,18,1,0.72765493,1.0,4,0.42500000000000004,0.22765493392944336
base,0.975,0.5,19,1,0.75110507,1.0,4,0.475,0.25110507011413574
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.025,0.25,0,0,0.16105862,0.0,4,-0.225,-0.08894138038158417
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.075,0.25,1,0,0.18099965,0.0,4,-0.175,-0.06900034844875336
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.125,0.25,2,0,0.20094062,0.0,4,-0.125,-0.04905937612056732
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.175,0.25,3,0,0.22088169,0.0,4,-0.07500000000000001,-0.029118314385414124
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.225,0.25,4,0,0.24082269,0.0,4,-0.024999999999999994,-0.0091773122549057
curv,0.275,0.25,5,1,0.26496476,0.0,4,0.025000000000000022,0.014964759349822998
curv,0.325,0.25,6,1,0.29239672,0.0,4,0.07500000000000001,0.042396724224090576
curv,0.375,0.25,7,1,0.3198287,0.0,4,0.125,0.06982868909835815
curv,0.425,0.25,8,1,0.3472606,1.0,4,0.175,0.09726059436798096
curv,0.475,0.25,9,1,0.3746925,1.0,4,0.22499999999999998,0.12469249963760376
curv,0.525,0.25,10,1,0.40212446,1.0,4,0.275,0.15212446451187134
curv,0.575,0.25,11,1,0.42955637,1.0,4,0.32499999999999996,0.17955636978149414
curv,0.625,0.25,12,1,0.45698833,1.0,4,0.375,0.20698833465576172
curv,0.675,0.25,13,1,0.4844203,1.0,4,0.42500000000000004,0.2344202995300293
curv,0.725,0.25,14,1,0.51185226,1.0,4,0.475,0.2618522644042969
flat,0.275,0.75,0,0,0.48525012,0.0,4,-0.475,-0.2647498846054077
flat,0.325,0.75,1,0,0.51268196,0.0,4,-0.425,-0.2373180389404297
flat,0.375,0.75,2,0,0.5401139,1.0,4,-0.375,-0.2098860740661621
flat,0.425,0.75,3,0,0.5675459,1.0,4,-0.325,-0.18245410919189453
flat,0.475,0.75,4,0,0.59497786,1.0,4,-0.275,-0.15502214431762695
flat,0.525,0.75,5,0,0.62240976,1.0,4,-0.22499999999999998,-0.12759023904800415
flat,0.575,0.75,6,0,0.6498417,1.0,4,-0.17500000000000004,-0.10015827417373657
flat,0.625,0.75,7,0,0.6772737,1.0,4,-0.125,-0.072726309299469
flat,0.675,0.75,8,0,0.7047056,1.0,4,-0.07499999999999996,-0.04529440402984619
flat,0.725,0.75,9,0,0.73213756,1.0,4,-0.025000000000000022,-0.017862439155578613
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.775,0.75,10,1,0.75719935,1.0,4,0.025000000000000022,0.007199347019195557
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.825,0.75,11,1,0.78064954,1.0,4,0.07499999999999996,0.030649542808532715
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.875,0.75,12,1,0.8040998,1.0,4,0.125,0.05409979820251465
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.925,0.75,13,1,0.82755,1.0,4,0.17500000000000004,0.0775499939918518
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
flat,0.975,0.75,14,1,0.8510002,1.0,4,0.22499999999999998,0.10100018978118896
base,0.025,0.5,0,0,0.3827878,0.0,5,-0.475,-0.1172122061252594
base,0.075,0.5,1,0,0.379975,0.0,5,-0.425,-0.12002500891685486
base,0.125,0.5,2,0,0.38558385,0.0,5,-0.375,-0.11441615223884583
base,0.175,0.5,3,0,0.40322933,0.0,5,-0.325,-0.09677067399024963
base,0.225,0.5,4,0,0.4208748,0.0,5,-0.275,-0.07912519574165344
base,0.275,0.5,5,0,0.43852028,0.0,5,-0.22499999999999998,-0.06147971749305725
base,0.325,0.5,6,0,0.45616573,0.0,5,-0.175,-0.04383426904678345
base,0.375,0.5,7,0,0.47381124,0.0,5,-0.125,-0.026188760995864868
base,0.425,0.5,8,0,0.49145672,0.0,5,-0.07500000000000001,-0.008543282747268677
base,0.475,0.5,9,0,0.50910217,1.0,5,-0.025000000000000022,0.009102165699005127
base,0.525,0.5,10,1,0.5267477,1.0,5,0.025000000000000022,0.026747703552246094
base,0.575,0.5,11,1,0.5443931,1.0,5,0.07499999999999996,0.04439312219619751
base,0.625,0.5,12,1,0.56203866,1.0,5,0.125,0.06203866004943848
base,0.675,0.5,13,1,0.5796841,1.0,5,0.17500000000000004,0.07968407869338989
base,0.725,0.5,14,1,0.5973296,1.0,5,0.22499999999999998,0.09732961654663086
base,0.775,0.5,15,1,0.6149751,1.0,5,0.275,0.11497509479522705
base,0.825,0.5,16,1,0.6326205,1.0,5,0.32499999999999996,0.13262051343917847
base,0.875,0.5,17,1,0.650266,1.0,5,0.375,0.15026599168777466
base,0.925,0.5,18,1,0.6679115,1.0,5,0.42500000000000004,0.16791152954101562
base,0.975,0.5,19,1,0.685557,1.0,5,0.475,0.18555700778961182
curv,0.025,0.25,0,0,0.21070433,0.0,5,-0.225,-0.03929567337036133
curv,0.025,0.25,0,0,0.21070433,0.0,5,-0.225,-0.03929567337036133
curv,0.075,0.25,1,0,0.20789157,0.0,5,-0.175,-0.042108431458473206
curv,0.075,0.25,1,0,0.20789157,0.0,5,-0.175,-0.042108431458473206
curv,0.125,0.25,2,0,0.21814305,0.0,5,-0.125,-0.0318569540977478
curv,0.125,0.25,2,0,0.21814305,0.0,5,-0.125,-0.0318569540977478
curv,0.175,0.25,3,0,0.23578851,0.0,5,-0.07500000000000001,-0.014211490750312805
curv,0.175,0.25,3,0,0.23578851,0.0,5,-0.07500000000000001,-0.014211490750312805
curv,0.225,0.25,4,0,0.253434,0.0,5,-0.024999999999999994,0.00343400239944458
curv,0.225,0.25,4,0,0.253434,0.0,5,-0.024999999999999994,0.00343400239944458
curv,0.275,0.25,5,1,0.27107948,0.0,5,0.025000000000000022,0.02107948064804077
curv,0.325,0.25,6,1,0.28872493,1.0,5,0.07500000000000001,0.038724929094314575
curv,0.375,0.25,7,1,0.30637044,1.0,5,0.125,0.056370437145233154
curv,0.425,0.25,8,1,0.32401592,1.0,5,0.175,0.07401591539382935
curv,0.475,0.25,9,1,0.34166136,1.0,5,0.22499999999999998,0.09166136384010315
curv,0.525,0.25,10,1,0.3594954,1.0,5,0.275,0.10949540138244629
curv,0.575,0.25,11,1,0.3787315,1.0,5,0.32499999999999996,0.12873148918151855
curv,0.625,0.25,12,1,0.3979676,1.0,5,0.375,0.1479676067829132
curv,0.675,0.25,13,1,0.4172037,1.0,5,0.42500000000000004,0.16720369458198547
curv,0.725,0.25,14,1,0.4364398,1.0,5,0.475,0.18643981218338013
flat,0.275,0.75,0,0,0.6059611,0.0,5,-0.475,-0.14403891563415527
flat,0.325,0.75,1,0,0.6236066,0.0,5,-0.425,-0.1263933777809143
flat,0.375,0.75,2,0,0.6412521,0.0,5,-0.375,-0.10874789953231812
flat,0.425,0.75,3,0,0.6588976,0.0,5,-0.325,-0.09110242128372192
flat,0.475,0.75,4,0,0.67654306,0.0,5,-0.275,-0.07345694303512573
flat,0.525,0.75,5,0,0.69418854,0.0,5,-0.22499999999999998,-0.05581146478652954
flat,0.575,0.75,6,0,0.711834,0.0,5,-0.17500000000000004,-0.03816598653793335
flat,0.625,0.75,7,0,0.72947943,1.0,5,-0.125,-0.020520567893981934
flat,0.675,0.75,8,0,0.74712497,1.0,5,-0.07499999999999996,-0.002875030040740967
flat,0.725,0.75,9,0,0.7647704,1.0,5,-0.025000000000000022,0.01477038860321045
flat,0.775,0.75,10,1,0.78241587,1.0,5,0.025000000000000022,0.03241586685180664
flat,0.775,0.75,10,1,0.78241587,1.0,5,0.025000000000000022,0.03241586685180664
flat,0.825,0.75,11,1,0.8000614,1.0,5,0.07499999999999996,0.05006140470504761
flat,0.825,0.75,11,1,0.8000614,1.0,5,0.07499999999999996,0.05006140470504761
flat,0.875,0.75,12,1,0.8177068,1.0,5,0.125,0.06770682334899902
flat,0.875,0.75,12,1,0.8177068,1.0,5,0.125,0.06770682334899902
flat,0.925,0.75,13,1,0.83535236,1.0,5,0.17500000000000004,0.08535236120223999
flat,0.925,0.75,13,1,0.83535236,1.0,5,0.17500000000000004,0.08535236120223999
flat,0.975,0.75,14,1,0.85299784,1.0,5,0.22499999999999998,0.10299783945083618
flat,0.975,0.75,14,1,0.85299784,1.0,5,0.22499999999999998,0.10299783945083618
base,0.025,0.5,0,0,0.3827878,0.0,5,-0.475,-0.1172122061252594
base,0.075,0.5,1,0,0.379975,0.0,5,-0.425,-0.12002500891685486
base,0.125,0.5,2,0,0.38558385,0.0,5,-0.375,-0.11441615223884583
base,0.175,0.5,3,0,0.40322933,0.0,5,-0.325,-0.09677067399024963
base,0.225,0.5,4,0,0.4208748,0.0,5,-0.275,-0.07912519574165344
